"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFUN010600",25.9317950389723,0.461436906771069,0.619079786581251,0.745359349106301,0.456054511621503,0.892868793321496
"AFUN009404",332.978961192225,0.258006723123878,0.346512278172115,0.744581763407887,0.456524595870732,0.89314336092617
"AFUN009445",28.3204055216564,-0.424199420600821,0.569788767885988,-0.744485403204196,0.456582868751048,0.89314336092617
"AFUN016210",21.8124309189191,0.520606523021466,0.699179860803648,0.744595993401573,0.456515990777047,0.89314336092617
"AFUN019141",14.0028429099704,-0.617733341167547,0.829876381781062,-0.744367901929901,0.456653932141726,0.89314336092617
"AFUN021834",401.622509858211,0.255214715419577,0.342912816979172,0.744255398989879,0.456721978423328,0.89314336092617
"AFUN001953",220.900908155784,-0.253089880784474,0.340159817619009,-0.744032268584832,0.456856953480581,0.893223257173186
"AFUN006868",331.693617316796,0.290724371028585,0.390928198733398,0.743677155985494,0.457071812835077,0.893223257173186
"AFUN020035",1831.70979916884,-0.242482010946821,0.32606647478032,-0.743658209910074,0.457083277671449,0.893223257173186
"AFUN020058",287.25173790986,0.317544363760413,0.427013565039617,0.74363999122827,0.457094302492559,0.893223257173186
"AFUN007188",536.469743112374,-0.264422047415036,0.355949820770431,-0.74286326888074,0.457564465797058,0.893979948672554
"AFUN001131",19.2412038858585,-0.581741286760718,0.783520457432416,-0.74247108833262,0.457801962488139,0.894083002777263
"AFUN017481",103.687425387639,-2.0633297857846,2.77939964606448,-0.742365276150982,0.457866052076305,0.894083002777263
"AFUN022302",89.1405690668842,-0.305733608158802,0.411754900799904,-0.742513586516789,0.457776223096646,0.894083002777263
"AFUN002016",406.912702337056,0.269772698070206,0.364439764264171,0.740239470341268,0.459154701734223,0.894387737344081
"AFUN002075",156.900505205482,0.275626818418587,0.372960830446497,0.739023500372989,0.459892727411805,0.894387737344081
"AFUN002183",225.241654376818,0.279831801132994,0.379014607077008,0.738314027765526,0.460323644091976,0.894387737344081
"AFUN002967",382.063793898953,-0.243125661618808,0.32891554183415,-0.739173528447616,0.459801632879788,0.894387737344081
"AFUN003056",1374.55547127799,0.218604164378361,0.2956874428673,0.739308244741617,0.459719844011977,0.894387737344081
"AFUN003899",13.1951989158535,0.72231268374413,0.974607309987403,0.741132019370413,0.458613397003774,0.894387737344081
"AFUN004670",128.748800745755,0.298775224555925,0.403836101003887,0.739842782290156,0.459395396215427,0.894387737344081
"AFUN004842",140.585307203201,0.316547278684867,0.42757894714266,0.740324753592819,0.459102964489022,0.894387737344081
"AFUN005129",67.1362272533386,-0.329519142930314,0.445001485726558,-0.740489983740851,0.459002736603393,0.894387737344081
"AFUN005343",16.4697460384843,0.576974501326984,0.781881736802235,0.737930653920519,0.460556590160049,0.894387737344081
"AFUN005888",50.4096589141884,-0.401125554532226,0.543397390462086,-0.738180862795685,0.460404550476214,0.894387737344081
"AFUN006506",74.4416090215037,0.309825866726928,0.420021846431023,0.737642266371515,0.460731863981874,0.894387737344081
"AFUN007033",22.0939317161444,-0.485510357146298,0.658163975212306,-0.737673855500349,0.460712663181255,0.894387737344081
"AFUN007566",1315.5707307342,-0.26528396346911,0.359439257142556,-0.738049498482844,0.460484370637039,0.894387737344081
"AFUN008141",99.4287866804173,0.313030660791483,0.423041669361229,0.739952310759702,0.459328931649081,0.894387737344081
"AFUN008327",389.77215002991,0.271498918969411,0.368456937464663,0.736853866390965,0.461211221560902,0.894387737344081
"AFUN008474",3776.40703412461,-0.278915118835653,0.378454616877285,-0.736984320965734,0.461131884223767,0.894387737344081
"AFUN008953",20.0403676349145,-0.616663132194728,0.835480735376951,-0.73809377772966,0.460457464621867,0.894387737344081
