"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFUN021710",65.4117789228361,3.56442109717304,0.748435207772958,4.76249788913502,1.91211198470948e-06,0.000315144198500447
"AFUN022012",133.067953243985,2.5393895183264,0.533758154107709,4.75756576041734,1.9594143525446e-06,0.000315760964977187
"AFUN018926",31.3272527537404,4.77659675067287,1.00489346504859,4.7533364648181,2.00086954425537e-06,0.000318084179981354
"AFUN011515",694.67357868002,2.93642576078505,0.621822793720974,4.72228710564555,2.33207153488537e-06,0.000365793193818554
"AFUN000834",607.616486050292,2.18496480996996,0.466213332266189,4.68662017739645,2.77753749377982e-06,0.00042993356680034
"AFUN020817",523.197000834934,2.14572631739222,0.459898310625738,4.6656538365465,3.07637233135015e-06,0.000470005767610432
"AFUN016538",261.258566047258,3.86748936762135,0.830459007132886,4.65705029917569,3.20772095332522e-06,0.000483790119165614
"AFUN015921",367.886979796614,2.14297642218593,0.463345351025862,4.62500900773323,3.74582121976156e-06,0.000557795453535126
"AFUN001928",426.08025337137,4.17669541303553,0.907470130075263,4.60257067931164,4.17307876093494e-06,0.000606777547602296
"AFUN004325",2630.75208787784,2.83581646466544,0.616501476268489,4.5998534858827,4.22788196256044e-06,0.000606777547602296
"AFUN017898",318.446799480815,3.83103654027512,0.833332519834405,4.59724833615806,4.28107246268196e-06,0.000606777547602296
"AFUN021968",71.6098047295142,2.74121121235734,0.596114410214336,4.59846493456135,4.25615331731647e-06,0.000606777547602296
"AFUN017348",153.909125700348,6.32514130100383,1.37795015752745,4.59025405705057,4.42706823972493e-06,0.00062000036633481
"AFUN018746",70.9468968368227,2.78239916604884,0.60694495217306,4.5842693906374,4.55576573528013e-06,0.000630517977762771
"AFUN004793",47.083280929213,4.13326999593837,0.902719232732691,4.57868830757736,4.67900821333801e-06,0.000640044797926842
"AFUN004280",71.1888112790882,3.05277129138816,0.671743434541294,4.54454950270228,5.50528686255982e-06,0.000727038798713541
"AFUN009405",1301.74281644427,2.05344329459853,0.452062978214892,4.54238323763467,5.56218054099105e-06,0.000727038798713541
"AFUN016206",277.951072616113,1.99860557173677,0.43938081031782,4.54868652613915,5.39817838801087e-06,0.000727038798713541
"AFUN017385",326.576874411897,5.19240978363544,1.14244570816672,4.5449947831374,5.49366147315445e-06,0.000727038798713541
"AFUN017823",138.772712946608,6.32294885344249,1.39760043555724,4.52414631004424,6.0639766518476e-06,0.000783918915739947
"AFUN019021",125.63223826055,3.02093918112426,0.668326425645069,4.5201552193727,6.1794307335133e-06,0.000790161121185331
"AFUN017807",321.446627059395,5.07729528017334,1.1270994148237,4.50474484628096,6.64527388609095e-06,0.000834300785253939
"AFUN019060",347.432276893153,2.2687334604421,0.503707558680377,4.50406872270444,6.66646326197469e-06,0.000834300785253939
"AFUN005112",387.365094821769,1.87576429819852,0.416777051496053,4.50064198944093,6.7748530809825e-06,0.000838940754154507
"AFUN017331",2908.9611918631,-4.76341018949288,1.06081843552224,-4.49031618417136,7.11175254541524e-06,0.000871486009836093
"AFUN001357",591.279044534541,2.52344307411215,0.562611234657736,4.48523406335334,7.28339364745278e-06,0.000883317967717882
"AFUN011372",46.0803142821067,5.43800268167777,1.21602804063128,4.47193855731711,7.75137010263142e-06,0.000930480794768939
"AFUN004120",1216.86986945174,2.27894370721143,0.511387778716873,4.45639063360009,8.33510923568771e-06,0.000980542250486302
"AFUN016480",773.815589335618,2.45847095920588,0.551657556092581,4.45651642410077,8.33022216666724e-06,0.000980542250486302
"AFUN001431",276.78674169673,4.05274641561932,0.910212942671519,4.45252558563309,8.48661239842027e-06,0.000988480279752634
"AFUN011085",98.226595575425,3.17164049208988,0.714292500257876,4.44025450490498,8.98525523749205e-06,0.00103629943739075
"AFUN021642",1123.67669214054,2.82769249121666,0.637310522236934,4.43691480456273,9.12573902809544e-06,0.00104228343617975
"AFUN006397",44.5780223649049,3.91949255086703,0.886066247173122,4.4234757427807,9.71255414957539e-06,0.00109863929822697
"AFUN016426",67.7003657093996,3.38922163426875,0.766935695641905,4.41917315040612,9.9079243651656e-06,0.00111006497363627
"AFUN022308",42.8226136841169,4.55181882463824,1.03133142047489,4.41353645808862,1.01695582782353e-05,0.00112862909042604
"AFUN016427",74.0511411333006,2.97891185938782,0.675592684075479,4.40933113931561,1.03690372501389e-05,0.00114001265617415
"AFUN006902",165.272736957445,2.22375257267336,0.504972382175002,4.4037112744568,1.06414549325068e-05,0.00115913033172231
"AFUN002382",948.223937349628,2.78301497425763,0.632880549858429,4.3973779489355,1.09566459674864e-05,0.00118251360698633
"AFUN004207",31.7241137351402,5.15817318040353,1.17504863673005,4.38975291674547,1.13479526017446e-05,0.00121361194915384
"AFUN007991",1286.70908065707,2.43717822216718,0.556650527181905,4.37829141114017,1.19613345635679e-05,0.00126768594419651
"AFUN002314",1571.38049352609,2.19092772698551,0.501060657910389,4.37257983119747,1.22786895928855e-05,0.00128970093188129
"AFUN016443",336.255486617671,2.31258637646743,0.530870653368813,4.35621438441202,1.32331171576199e-05,0.00137764947117026
"AFUN001435",46.707705998334,5.78397437550097,1.33329532630606,4.33810444046608,1.43716861331372e-05,0.00148305715500198
"AFUN017333",2433.16039899142,4.88620322411866,1.12692563965655,4.33587013390503,1.45184646058204e-05,0.00148517580541627
"AFUN003019",360.270016843895,2.23073808591869,0.518631258284465,4.3012025408911,1.6987369873566e-05,0.00172275361372958
"AFUN003034",1877.82800792692,2.64246297695803,0.614672203833928,4.29897913143958,1.71586626122896e-05,0.00172525219633312
"AFUN000508",186.660900483977,2.47157650761505,0.575638691242599,4.29362470802614,1.75779505949024e-05,0.00175243229490197
"AFUN002942",217.774421704656,2.19773496307128,0.512408846785693,4.28902618847727,1.79458214403473e-05,0.00177407263381719
"AFUN005953",38.8795903330232,3.82864811750755,0.894866568863455,4.2784569797598,1.88193352311823e-05,0.00184492216383024
"AFUN020552",4297.60223718814,2.29980330398329,0.538376383059621,4.27173883615285,1.93954647535073e-05,0.00188568799471289
"AFUN009941",184.954922189616,2.01427449830841,0.471970293366619,4.26779932258099,1.97410791211119e-05,0.0019035578260718
"AFUN007551",163.688546354546,2.33722899461617,0.549027300960091,4.25703601720539,2.07154992721486e-05,0.0019652994632061
"AFUN008856",144.443801696744,2.44048646971869,0.573217526058968,4.2575224217196,2.06704934649468e-05,0.0019652994632061
"AFUN000689",79.311925687132,2.64835244653475,0.624383694276193,4.24154645743081,2.21984927351508e-05,0.00208914454829051
"AFUN006806",584.468306184487,1.73998164799711,0.410708085060791,4.2365410160834,2.2698947197047e-05,0.00211928900655604
"AFUN006981",353.280419886453,1.88867410140561,0.447073418031167,4.2245278409148,2.39442251167189e-05,0.00221795168718961
"AFUN006807",56.2569803456872,3.09323271460437,0.735407398227126,4.20614848594309,2.59759599841295e-05,0.00237265709156412
"AFUN009376",15.6834796726192,7.57643897695548,1.80143277312607,4.20578502288926,2.60177460737649e-05,0.00237265709156412
"AFUN017619",53.9874851937901,-6.64465075460152,1.58788370829971,-4.18459533268753,2.85674541976712e-05,0.00258513485524156
"AFUN016590",4913.95358970609,2.65651578156466,0.63720820252379,4.16899181624311,3.05949973137265e-05,0.00273506550851242
"AFUN017744",102.917396638059,6.13794796815399,1.47253366632563,4.16829041570903,3.0689276362091e-05,0.00273506550851242
"AFUN017618",75.958732522789,3.93851945613459,0.945943033819665,4.16359052852376,3.13281730443444e-05,0.00277101223829825
"AFUN007492",15.5044451911582,7.5620391783171,1.82114431755926,4.15235580475682,3.29070100128447e-05,0.00286754122808226
"AFUN017382",103.339626964429,5.58227916184055,1.3440025397784,4.15347367034066,3.27465907499708e-05,0.00286754122808226
"AFUN004192",4749.6986491174,1.66320026494743,0.401626777106761,4.14115880651382,3.45555601228709e-05,0.00298905595062833
"AFUN002546",45.2801844331494,3.6451670819444,0.886178329113993,4.11335615212896,3.89948065039696e-05,0.0033241659689326
"AFUN002627",232.420948830615,3.775831666477,0.917654261785309,4.11465605698934,3.87757152583229e-05,0.0033241659689326
"AFUN008411",636.718415288389,1.98961839555386,0.484310711822168,4.10814451753118,3.98850513998657e-05,0.00337559528538144
"AFUN022283",54.269977196092,4.03152108990078,0.984053514074811,4.09685147427286,4.18807417638377e-05,0.00351917890078419
"AFUN016509",32.1853938197064,3.31445884301823,0.814477931937848,4.06942743695007,4.71288147718391e-05,0.0039278795548506
"AFUN020771",112.996540945631,2.91372382879542,0.716249409305819,4.06802964294151,4.74123509681049e-05,0.0039278795548506
"AFUN017658",1625.04801283338,1.86726795288263,0.459634290302117,4.06250793789837,4.8548296280654e-05,0.00399386124087841
"AFUN017871",1111.05314199232,-9.19535591633166,2.2718452521738,-4.04752740422488,5.1761523420173e-05,0.00422862889940913
"AFUN017748",108.08427190404,-6.05343377361926,1.49921433321839,-4.03773739317462,5.39692193964403e-05,0.00437857859986016
"AFUN021644",721.90571361831,4.21396319068473,1.04615374222807,4.02805345006936,5.62405594576405e-05,0.00453160233876495
"AFUN021653",36.1514467422371,4.35996793901365,1.08392596428188,4.02238536826839,5.76116951712255e-05,0.00461050327887276
"AFUN016503",482.35714092675,2.20139244000628,0.548272194909604,4.01514514222126,5.94092231165202e-05,0.00472223041042395
"AFUN004327",890.714632286206,2.36193336205338,0.589701334378797,4.00530442167219,6.19376626181776e-05,0.00489016552376001
"AFUN010280",174.304478745547,1.91658429115697,0.478905374837551,4.00201040092126,6.28065370330452e-05,0.0048930867659387
"AFUN017806",15.597557909406,-7.29211837066833,1.8220994842869,-4.00204183885283,6.27981902802983e-05,0.0048930867659387
"AFUN004076",2427.49974713452,2.61952691032788,0.656039482988223,3.99294094068254,6.52588267053649e-05,0.00505068971948627
"AFUN000398",1736.52417854819,2.17660554369985,0.545959003461532,3.98675638628463,6.69827393163144e-05,0.00515022840076551
"AFUN021905",65.8000849859564,2.64624254344849,0.665075540691506,3.97886011669755,6.9246465475281e-05,0.00528971051851432
"AFUN009853",13.7847400263533,7.39321025676857,1.85890908292689,3.97717689620829,6.97382861918341e-05,0.00529291095974668
"AFUN007420",84.8570755057138,2.86487242513496,0.723189589381299,3.96144035699672,7.44989924470661e-05,0.00558220475889991
"AFUN010162",184.463513032101,2.55608080902507,0.645014356664793,3.96282777679852,7.40672138428441e-05,0.00558220475889991
"AFUN020758",93.8972381553556,2.40660396755013,0.609180688479657,3.95055853388316,7.79690257567707e-05,0.00576967185182871
"AFUN022092",235.029305595053,2.70237186774575,0.684054837164439,3.95051934571165,7.79817939851041e-05,0.00576967185182871
"AFUN021204",51.7296440631823,2.81004591571523,0.712461215557124,3.94413878868882,8.00872681107502e-05,0.00588841638784291
"AFUN021573",68.5969070757703,2.69318787930923,0.685532807665703,3.9286053842992,8.54399079806553e-05,0.00620441405854586
"AFUN022209",47.0341244105775,3.9341042422197,1.00130549080578,3.92897500147915,8.53087063060913e-05,0.00620441405854586
"AFUN005301",190.849367437929,1.99679832542365,0.508548491866352,3.9264659267703,8.62030972802114e-05,0.00622143089818654
"AFUN007854",187.411267777452,2.11423856044079,0.539013229174667,3.92242424861834,8.7662458902334e-05,0.00628817784467718
"AFUN003410",242.313326052835,1.72905248301786,0.441533042699356,3.91602058239431,9.00225659218387e-05,0.00637967147894283
"AFUN017663",360.33154243363,2.00836589144786,0.512857934135556,3.91602772965392,9.00198986121874e-05,0.00637967147894283
"AFUN020204",402.757121994383,2.08910622675475,0.533731502724516,3.91415199607027,9.07224768855474e-05,0.00639077376096754
"AFUN009917",261.46989267996,2.50790972885065,0.643213577339083,3.89903107957647,9.65783789252963e-05,0.00676278600998325
"AFUN022133",279.777320841366,3.90800524002826,1.0047362818065,3.88958307845888,0.000100416588483562,0.00698994524805105
"AFUN005204",12.4298785014489,7.2407338938821,1.865277110829,3.88185425738915,0.000103663001083757,0.00717347967499597
"AFUN021811",179.448306771785,-1.93555345799342,0.499366447861749,-3.87601823526855,0.000106179730175704,0.00730466868881274
"AFUN011657",27.3911478774947,3.54156771192619,0.917843902712798,3.85857301166207,0.000114050997336252,0.00778529151014186
"AFUN017554",2106.64778392176,2.18946910192545,0.567567762412013,3.85763471240999,0.000114489581031498,0.00778529151014186
"AFUN017780",577.060437618958,-1.93511813696918,0.503059955572761,-3.84669484329346,0.000119721928541381,0.00809430326069428
"AFUN000662",241.547992444746,1.7394964875634,0.452684136454082,3.84262744700762,0.000121724169088643,0.00817030445402868
"AFUN017442",193.405118117258,2.39513573159801,0.623473538473744,3.8415996570781,0.000122235088737593,0.00817030445402868
"AFUN016591",2791.76036853269,2.50913366845273,0.653743257893461,3.83810255502725,0.000123988700125626,0.00824069530100487
"AFUN008924",52.6832355767416,2.876136912591,0.751941905379814,3.82494564009999,0.000130800944337947,0.00864461971455958
"AFUN010464",177.221124769017,1.8738905770032,0.490137423937906,3.82319424203078,0.000131733920690677,0.0086576415810342
"AFUN003694",992.456866825381,2.13533291465923,0.560798522250763,3.80766501682116,0.000140285126188419,0.00912780767594909
"AFUN003705",42.4027587847127,3.45227311588523,0.907265396526648,3.80514139424013,0.000141723208108284,0.00912780767594909
"AFUN007661",678.031958188042,1.6901063317113,0.443985004336725,3.80667435882473,0.000140848004424281,0.00912780767594909
"AFUN017703",6364.12501026928,-1.64324597964424,0.431902011489203,-3.8046731340248,0.000141991567893462,0.00912780767594909
"AFUN002911",193.063595189995,1.79446279988873,0.472487321776856,3.79790677375299,0.000145923182737369,0.00913614717266291
"AFUN004162",78.5282463551077,2.56277674632938,0.674115364857334,3.801688672193,0.000143713239825306,0.00913614717266291
"AFUN016207",662.598903224267,1.52140289330258,0.400568281710673,3.79811124037393,0.000145802889491152,0.00913614717266291
"AFUN017628",28.5123891800267,5.3895480480506,1.41913536356449,3.79776882912246,0.000146004392082678,0.00913614717266291
"AFUN019930",38.3437379621388,2.81802661631015,0.741408140780212,3.8009113487001,0.000144164877376266,0.00913614717266291
"AFUN007574",639.828045965176,1.59699364421152,0.424435998366218,3.7626253436533,0.000168138991312797,0.0104104583884408
"AFUN017788",45.716634460787,-4.71999903912873,1.25422939038705,-3.76326617387921,0.000167708533930361,0.0104104583884408
"AFUN010604",3235.6833456746,2.22432665972746,0.591592701446778,3.75989537106817,0.00016998443520042,0.010469617254962
"AFUN003673",31.8009490043319,3.8757757115985,1.03157673828972,3.75713756208217,0.000171868029080096,0.010530497365095
"AFUN021779",253.754903687582,1.87669896102148,0.50001242645632,3.75330464149059,0.00017451855015798,0.010637493388904
"AFUN017779",1993.63773448739,-2.76034189391137,0.737977058187753,-3.74041694560252,0.00018371524631735,0.0111403410189552
"AFUN001934",394.692158180077,1.79002410404907,0.479285499911873,3.73477625419131,0.000187882151497616,0.0112195209655734
"AFUN010219",12.4637518863413,7.25133346201689,1.94076605587753,3.73632537525918,0.000186729018026941,0.0112195209655734
"AFUN017734",60418.8041129324,-4.11623471616979,1.1018787756631,-3.73565115063829,0.000187230076768147,0.0112195209655734
"AFUN016335",3371.58119092431,1.64187305022855,0.440406727219005,3.72808349362946,0.000192941461058265,0.0114634512519668
"AFUN020190",748.168010568106,1.78263308347457,0.47883051434427,3.72288947774304,0.000196955752274388,0.0116431531143513
"AFUN019620",159.735990371056,2.36738367436648,0.636443877443748,3.71970531616233,0.000199455353501901,0.0117319638929818
"AFUN001866",672.116004029153,2.25874532776135,0.608473450542723,3.7121509997629,0.00020550531829281,0.0120276843999832
"AFUN005103",40.7379915205439,3.33489347634967,0.899088650462414,3.7091931642497,0.00020792076124248,0.0121088110656264
"AFUN003954",804.517319246129,1.56419740059338,0.421933500509015,3.7072131004207,0.000209552603922803,0.012143728239152
"AFUN005198",29.7405585809551,3.0835031864777,0.832413178609938,3.70429405217599,0.000211980248026163,0.0121645640867307
"AFUN017840",761.202564503838,8.1468843257639,2.19929703968217,3.70431286850694,0.000211964515079549,0.0121645640867307
"AFUN017484",27.467764531775,4.28889640234126,1.15957494022559,3.69867979512118,0.000216723804422389,0.0123393084928714
"AFUN021154",21.3652346844398,4.57387241731406,1.23677926057658,3.69821241599876,0.000217123160321691,0.0123393084928714
"AFUN004706",13956.4922980808,2.32732389134379,0.629566833989561,3.6967066333459,0.000218414492592229,0.0123400386477904
"AFUN008829",2752.58529609082,2.16741348123692,0.586460203505374,3.69575542940837,0.000219233940614434,0.0123400386477904
"AFUN015955",956.383186922346,3.54815538527788,0.96041839296732,3.69438508389604,0.000220419548613539,0.0123476931899508
"AFUN016110",198.38503237519,1.99801470380945,0.541585312219069,3.68919662097715,0.000224963312572529,0.0125425043085461
"AFUN009919",535.679721349474,1.71147249806816,0.464625534173209,3.68355239260298,0.000230005982207924,0.0127631621447831
"AFUN001327",783.693579656753,1.94075576401812,0.527521952238551,3.67900474242348,0.000234145914578296,0.0129318898549252
"AFUN008338",22.0972616989716,4.02816606285806,1.09649442296066,3.67367674518724,0.000239085164648373,0.0131429807332872
"AFUN008616",179.972338634926,2.12992308255336,0.5801163356913,3.67154474285787,0.000241088859800225,0.0131914853334411
"AFUN017835",1309.86154067113,-3.66466255053463,0.999616388857729,-3.66606889541124,0.000246307593593014,0.0134146413473529
"AFUN004351",560.097121778915,1.5095888266093,0.411933810351164,3.66463929076957,0.000247687412968226,0.0134276254661669
"AFUN004847",48.970637853091,2.67453994864925,0.730189357113773,3.66280324766843,0.000249470153258608,0.0134622334079553
"AFUN006496",1259.72811730734,2.1148667462511,0.578334691928845,3.65682151834548,0.000255362054728177,0.0137172566749875
"AFUN008212",2620.98400914907,1.49427713624337,0.408973419630478,3.65372678154366,0.000258461295490747,0.0138206303643325
"AFUN008373",52.2469546145326,3.10457497933415,0.850306129870137,3.65112618888011,0.000261092908988649,0.013898176386165
"AFUN006786",10.311456311851,6.96624592860354,1.91544620451131,3.63687892262202,0.000275961566974361,0.0146234769093981
"AFUN008337",400.017477197516,1.63462569692853,0.450145206171239,3.63132978985165,0.000281964594982025,0.0148710421648009
"AFUN016371",57.7808009058082,2.2174730696593,0.611012909640177,3.62917548004862,0.000284327920109894,0.0148710421648009
"AFUN017888",83.1019895621713,3.05885806503663,0.842872696502991,3.62908666721271,0.000284425746946634,0.0148710421648009
"AFUN017372",2174.35820060048,-13.0911598210926,3.60873251139987,-3.62763374113711,0.000286030621537405,0.0148887797865754
"AFUN022134",205.027999681667,1.92193648246328,0.530130471553274,3.62540277458875,0.000288511428834942,0.0149517552811201
"AFUN006385",722.788097514131,2.16053165960483,0.599676502004087,3.60282861240093,0.000314773083531744,0.0162411866432782
"AFUN009516",57.1069484703168,2.52849778261679,0.702479519923389,3.59939003331022,0.000318964480048331,0.0163855814117405
"AFUN017575",722.673266778906,-3.18890169387466,0.88820357734641,-3.5902824253442,0.000330319858227074,0.0168951426616665
"AFUN017427",17.0687401549622,-4.97021011489123,1.3869757108566,-3.58348749440005,0.00033903700326642,0.0172659363914553
"AFUN007344",730.242654647922,1.97482758940826,0.552005815310211,3.57754852328586,0.000346831848104566,0.0174364523978723
"AFUN010863",24.5652184824244,3.19944782924013,0.893764026342449,3.57974558713583,0.000343928888460633,0.0174364523978723
