"","komb_02_resistant","kombe_01_resistant","komb_04_susceptible","komb_06_susceptible","kombewa_05_susceptible","Kombewa_07_unexp","Siaya_unexposed"
"AFUN000659",122.342009118389,158.962666409708,63.9385405722804,68.6089997889299,109.197186627862,156.901861965665,186.499253320051
"AFUN000660",302.87107135406,307.158937086488,382.424855875715,388.78433213727,308.007281847067,336.397592054387,312.660512918909
"AFUN000661",49.2351987915467,67.7649613778438,60.3193778983778,44.4687961594916,47.4770376642878,30.7527649452704,53.0242975125635
"AFUN000662",99.9623733040494,84.2312136752638,152.004832303912,133.406388478475,121.066446043934,79.0785384306954,84.1075063992386
"AFUN000665",883.249626805929,1158.97083477995,909.616218707537,923.680423084297,1294.34273932265,1171.74310515959,632.634722046447
"AFUN000669",2348.36978478468,3131.12120609402,2228.19781956607,2219.6281968752,3014.79189168228,2857.4967101187,2161.19722965
"AFUN000676",461.020497775392,690.31596169953,381.218468317747,384.972721037885,550.140173934935,818.400112012911,594.237816951142
"AFUN000679",5.96790288382385,4.43322177238231,13.2702631376431,8.89375923189832,8.30848159125037,7.53128937435194,10.9705443129442
"AFUN000686",349.122318703695,236.227388728371,370.360980296039,368.455739607216,271.212577657244,242.256474874987,340.086873701269
"AFUN000688",85.0426160944898,120.963622646431,61.5257654563453,87.6670552858549,102.669093949022,77.8233235349701,78.6222342427665
"AFUN000689",7.45987860477981,8.86644354476461,25.3341387173187,27.9518147288233,20.1777410073223,23.8490830187812,43.8821772517767
"AFUN000690",2251.39136292255,1593.42656847341,2228.19781956607,2148.47812302001,1684.84137411141,1742.86588271461,1067.7996464599
"AFUN000691",80.5666889316219,43.6989003277684,55.4938276665075,86.3965182527266,49.8508895475022,50.8362032768756,56.6811456168782
"AFUN000697",95.4864461411815,60.1651526251884,62.7321530143129,50.8214813251333,45.696648751877,47.0705585896996,63.9948418255076
"AFUN000699",41.7753201867669,45.5988525159323,47.0491147607347,52.0920183582616,30.8600744817871,30.7527649452704,54.8527215647208
"AFUN000700",204.400673770967,163.395888182091,247.309449383349,268.083313990078,213.646669489295,168.826403475056,232.209854623985
"AFUN000701",3255.49102312591,2307.80859122302,3391.1554254468,3472.37771153973,2501.44642193716,2562.52120962325,1239.67150736269
"AFUN000704",247.66796967869,175.428918707128,215.943372876192,223.614517830586,207.118576810456,192.675486493837,113.362291233756
"AFUN000705",1571.05043416663,1202.66973510771,1720.30865766173,1694.89640219319,1278.31923911095,1215.04801906211,789.87919053198
"AFUN000706",1617.30168151626,1095.00577777843,1406.64789259017,1466.1997362301,1056.95755100121,1253.33207338174,910.555177974366
"AFUN000707",2625.87726888249,1839.78703553866,2769.86583309351,2730.38408419279,2013.0263969658,2048.51070982373,2598.19057811561
"AFUN000708",930.99284987652,1476.26285020331,729.864472570371,769.945442075769,1045.68175455594,1487.42965143451,568.639880220939
"AFUN000711",698.24463740739,924.643398239738,610.432104331583,660.679257226733,829.66123318343,782.626487484739,522.929278917005
"AFUN000712",144.721644932728,193.795123192712,139.940956724236,172.793036505453,226.702854846974,157.529469413528,354.714266118528
"AFUN000713",458.03654633348,657.38345710469,382.424855875715,445.958498628045,636.192304701457,640.159596819915,822.790823470812
"AFUN000714",1013.0515145291,891.077576248843,1132.79791693153,1193.0342741075,913.932975037541,825.3037939394,1042.2017097297
"AFUN000718",62.6629802801504,113.363813893776,60.3193778983778,50.8214813251333,110.977575540273,125.521489572532,107.877019077284
"AFUN000720",22.3796358143394,10.7663957329285,7.23832534780533,5.08214813251333,6.52809267883958,8.78650427007727,3.65684810431472
"AFUN000722",67.1389074430183,107.663957329285,65.144928130248,55.9036294576466,86.6455937373253,83.471790565734,160.901316589848
"AFUN000725",490.860012194511,704.882261808787,335.37574111498,373.53788773973,493.761191708593,605.013579739606,325.45948128401
"AFUN000727",47.7432230705908,19.6328392776931,14.4766506956107,25.4107406625666,11.2757964452684,24.4766904666438,31.0832088866751
"AFUN000732",35.8074173029431,27.2326480303484,31.3660765071564,33.0339628613366,25.5189077445547,32.0079798409958,25.5979367302031
"AFUN000733",232.74821246913,304.62566750227,205.085884854484,264.271702890693,289.609929752156,288.699426016824,237.695126780457
"AFUN000734",107.422251908829,52.565343872533,78.4151912678911,73.6911479214433,54.598593313931,84.0993980135967,58.5095696690355
"AFUN000735",143.229669211772,211.528010282241,183.370908811068,182.95733277048,229.670169700992,171.964440714369,255.979367302031
"AFUN000737",52.2191502334587,67.7649613778438,71.1768659200858,54.6330924245183,94.360612357772,52.0914181726009,133.474955807487
"AFUN000738",1600.88994858575,1248.26858762365,1710.65755719799,1611.04095800673,1226.09449768023,1156.68052641089,899.584633661422
"AFUN000739",231.256236748174,336.924854701055,138.734569166269,167.71088837294,254.00215150394,305.644827109116,314.488936971066
"AFUN000740",34.3154415819871,44.9655351198777,28.9533013912213,17.7875184637966,30.8600744817871,32.0079798409958,10.9705443129442
"AFUN000741",1538.2269683056,1081.07279506523,1564.68466268392,1428.08362523625,1118.67769996478,1230.11059781082,820.962399418655
"AFUN000742",96.9784218621375,189.995218816385,71.1768659200858,73.6911479214433,172.697724503847,207.110457794678,318.145785075381
"AFUN000743",347.630342982739,284.359510828522,302.803277049856,296.035128718901,230.263632671796,285.561388777511,263.29306351066
"AFUN000745",2046.99068915158,2917.69324362361,1720.30865766173,1774.94023528028,2519.25031106127,2513.56782868996,2000.29591306015
"AFUN000746",10.4438300466917,9.49976094081923,4.82555023187022,0,9.49540753285756,11.2969340615279,7.31369620862944
"AFUN000753",14.9197572095596,23.4327436540208,13.2702631376431,12.7053703312833,18.9908150657151,25.7319053623691,10.9705443129442
"AFUN000755",150.689547816552,132.996653171469,86.859904173664,110.536721882165,141.83765002206,236.608007844224,63.9948418255076
"AFUN000756",7316.64893556804,10680.8978844611,7886.15546643391,7688.01958745954,10870.4612362095,10959.2812545778,11679.9728451812
"AFUN000757",225.28833386435,188.095266628221,167.68787055749,191.851092002378,144.804964876078,161.922721548567,109.705443129442
"AFUN000761",217.82845525957,134.263287963578,165.275095441555,144.84122177663,137.089946255631,136.81842363406,157.244468485533
"AFUN000763",82.0586646525779,65.2316917936253,49.4618898766698,53.3625553913899,37.9816301314303,42.0496990067983,54.8527215647208
"AFUN000764",102.946324745961,70.2982309620623,63.9385405722804,41.927722093235,46.8835746934842,50.8362032768756,78.6222342427665
"AFUN000765",25.3635872562513,18.3662044855838,27.7469138332538,24.1402036294383,15.4300372408935,10.6693266136653,63.9948418255076
"AFUN000766",3979.09924778955,5272.36732215467,3865.26573572805,3718.86189596663,5433.15349770694,5738.21489580832,7375.86262640279
"AFUN000767",190.972892282363,142.496414112288,113.40043044895,132.135851445347,94.360612357772,157.529469413528,89.5927785557107
"AFUN000768",49.2351987915467,37.3657263672223,60.3193778983778,66.0679257226733,66.4678527300029,62.1331373384035,12.7989683651015
"AFUN000772",3729.9393023899,2456.63817929585,4075.1771708144,4125.43374656769,2732.89698055057,2679.2561949257,2406.20605263909
"AFUN000774",58.1870531172825,61.4317874172977,103.74932998521,82.5849071533416,44.5097228102698,47.6981660375623,62.1664177733503
"AFUN000775",34.3154415819871,38.6323611593315,20.5085884854484,22.86966659631,34.4208523066087,28.2423351538198,42.0537531996193
"AFUN000776",541.587186707014,623.184317717741,462.046434701574,478.992461489381,674.767397803691,857.311773780396,729.541196810787
"AFUN000777",56.6950773963265,58.2652004370246,54.28744010854,44.4687961594916,37.3881671606267,76.5681086392447,93.2496266600254
"AFUN000778",62.6629802801504,59.5318352291338,60.3193778983778,45.73933319262,91.9867604745577,57.7398852033649,159.07289253769
"AFUN000779",416.261226146713,599.75157406372,355.884329600429,323.986943447725,460.527265343592,486.395772093563,555.840911855838
"AFUN000780",996.639781598582,822.04598007889,980.793084627622,1018.97070056892,770.908399073874,949.570068616207,416.880683891878
"AFUN000782",92.5024946992696,152.629492449162,80.8279663838262,83.8554441864699,134.716094372417,128.031919363983,181.013981163579
"AFUN000783",168.593256468024,344.524663453711,172.51342078936,135.947462544732,250.441373679118,331.376732471485,367.51323448363
"AFUN000784",82.0586646525779,61.4317874172977,115.813205564885,64.7973886895449,74.1828713504497,65.8987820255795,87.7643545035533
"AFUN000785",29.8395144191192,49.39875689226,27.7469138332538,30.49288879508,27.2992966569655,38.911661767485,25.5979367302031
"AFUN000786",1955.98017017327,1728.32317383304,1407.85428014814,1518.29175458836,1172.68283030791,1476.76032482084,1124.48079207678
"AFUN000787",26.8555629772073,20.8994740698023,16.8894258115458,26.681277695695,12.4627223868756,7.53128937435194,1.82842405215736
"AFUN000788",13.4277814886037,22.1661088619115,13.2702631376431,15.24644439754,17.2104261533043,8.1588968222146,0
"AFUN000789",2129.04935380416,3010.79090084364,2573.2246611448,2505.49902932907,3650.98419638373,3315.65014705844,1927.15895097386
"AFUN000790",138.753742048904,86.1311658634276,104.955717543177,99.1018885840099,97.9213901825936,89.120257596498,54.8527215647208
"AFUN000791",47.7432230705908,45.5988525159323,56.7002152244751,62.2563146232883,56.3789822263418,37.6564468717597,60.3379937211929
"AFUN000792",214.844503817658,314.125428443089,341.407678904818,355.750369275933,559.635581467793,273.009239820258,210.268765998097
"AFUN000794",11.9358057676477,8.86644354476461,15.6830382535782,8.89375923189832,23.1450558613403,13.1797564051159,0
"AFUN000799",7.45987860477981,18.3662044855838,9.65110046374044,20.3285925300533,23.7385188321439,35.1460170803091,45.710601303934
"AFUN000800",1027.97127173866,1376.83201902273,1019.39748648258,998.642108038869,1295.52966526425,1751.02477953683,1303.6663491882
"AFUN000801",347.630342982739,487.021077565999,252.134999615219,263.001165857565,345.988911978497,353.342993146679,385.797475005203
"AFUN000802",125.325960560301,93.730974616083,117.019593122853,106.72511078278,67.0613157008065,84.7270054614594,85.935930451396
"AFUN000803",540.095210986058,373.023946276168,437.918683542223,501.862128085691,325.217708000372,336.397592054387,193.81294952868
"AFUN000804",185.004989398539,240.027293104699,150.798444745944,153.734981008528,201.777410073223,212.13131737758,226.724582467513
"AFUN000805",114.882130513609,89.9310702397553,123.051530912691,129.59477737909,93.1736864161648,80.9613607742834,109.705443129442
"AFUN000806",666.913147267315,886.011037080406,854.122391041029,785.191886473309,1074.76144012532,965.260254812774,846.560336148858
"AFUN000810",86.5345918154458,54.4652960606969,73.5896410360209,64.7973886895449,39.1685560730375,46.442951141837,137.131803911802
"AFUN000816",13.4277814886037,6.96649135660077,10.857488021708,13.9759073644117,7.71501862044677,5.64846703076396,9.1421202607868
