"","PortVict_resistant","PortVict_susceptible","PortVict_susceptible.1","PortVict_resistant.1"
"AFUN003098",1484.39078412661,1649.73134176447,1649.73134176447,1484.39078412661
"AFUN003099",7.34846922834953,23.2701525564402,23.2701525564402,7.34846922834953
"AFUN003100",253.930436668523,399.266828073658,399.266828073658,253.930436668523
"AFUN003103",239.233498211824,619.720904924144,619.720904924144,239.233498211824
"AFUN003104",146.152887986063,74.7094371548869,74.7094371548869,146.152887986063
"AFUN003105",201.674655489148,205.757138393787,205.757138393787,201.674655489148
"AFUN003107",176.363261480389,161.66632302369,161.66632302369,176.363261480389
"AFUN003110",186.977717032449,189.835455065696,189.835455065696,186.977717032449
"AFUN003111",369.87295116026,169.014792252039,169.014792252039,369.87295116026
"AFUN003112",148.602377728846,205.757138393787,205.757138393787,148.602377728846
"AFUN003113",1748.11917976626,727.498453606604,727.498453606604,1748.11917976626
"AFUN003114",121.657990558231,19.5959179422654,19.5959179422654,121.657990558231
"AFUN003115",497.246417784985,193.509689679871,193.509689679871,497.246417784985
"AFUN003116",21.2289111041209,22.0454076850486,22.0454076850486,21.2289111041209
"AFUN003120",1961.2247873884,2699.33769654706,2699.33769654706,1961.2247873884
"AFUN003121",77.567175188134,96.7548448399355,96.7548448399355,77.567175188134
"AFUN003122",874.467838173594,1270.06043163308,1270.06043163308,874.467838173594
"AFUN003123",722.599474121037,684.632383107898,684.632383107898,722.599474121037
"AFUN003124",98.7960862922548,55.1135192126215,55.1135192126215,98.7960862922548
"AFUN003127",299.654245200475,144.519894824208,144.519894824208,299.654245200475
"AFUN003129",303.736728105114,500.92065239916,500.92065239916,303.736728105114
"AFUN003130",207.390131555642,140.845660210033,140.845660210033,207.390131555642
"AFUN003135",69.4022093788567,91.8558653543692,91.8558653543692,69.4022093788567
"AFUN003136",465.403051128804,423.76172550149,423.76172550149,465.403051128804
"AFUN003137",53.8887743412299,11.0227038425243,11.0227038425243,53.8887743412299
"AFUN003138",578.896075877758,852.422430488546,852.422430488546,578.896075877758
"AFUN003139",5710.57708700852,10763.0579297893,10763.0579297893,5710.57708700852
"AFUN003140",462.953561386021,581.753813911005,581.753813911005,462.953561386021
"AFUN003141",10.6144555520604,19.5959179422654,19.5959179422654,10.6144555520604
"AFUN003145",842.624471517413,1022.66196761198,1022.66196761198,842.624471517413
"AFUN003146",244.13247769739,191.060199937088,191.060199937088,244.13247769739
"AFUN003147",1535.01357214412,1394.98440851502,1394.98440851502,1535.01357214412
"AFUN003148",896.513245858643,711.576770278513,711.576770278513,896.513245858643
"AFUN003149",1730.97275156678,771.589268976701,771.589268976701,1730.97275156678
"AFUN003150",616.454918600433,642.991057480584,642.991057480584,616.454918600433
"AFUN003154",195.142682841726,132.272446110292,132.272446110292,195.142682841726
"AFUN003156",110.227038425243,85.7321409974112,85.7321409974112,110.227038425243
"AFUN003158",41.641325627314,36.7423461417477,36.7423461417477,41.641325627314
"AFUN003159",208.20662813657,255.971678120842,255.971678120842,208.20662813657
"AFUN003160",384.569889616959,306.186217847897,306.186217847897,384.569889616959
"AFUN003161",529.906281022094,496.021672913594,496.021672913594,529.906281022094
"AFUN003162",338.846081085006,682.182893365115,682.182893365115,338.846081085006
"AFUN003163",62.0537401505072,95.530099968544,95.530099968544,62.0537401505072
"AFUN003164",145.336391405135,104.103314068285,104.103314068285,145.336391405135
"AFUN003168",121.657990558231,117.575507653593,117.575507653593,121.657990558231
"AFUN003169",397.633834911803,149.418874309774,149.418874309774,397.633834911803
"AFUN003170",100.42907945411,140.845660210033,140.845660210033,100.42907945411
"AFUN003171",1730.97275156678,1571.34766999541,1571.34766999541,1730.97275156678
"AFUN003172",270.260368287077,193.509689679871,193.509689679871,270.260368287077
"AFUN003173",160.849826442762,166.565302509256,166.565302509256,160.849826442762
"AFUN003178",1232.09334061994,1587.2693533235,1587.2693533235,1232.09334061994
"AFUN003179",49.8062914365913,51.4392845984467,51.4392845984467,49.8062914365913
"AFUN003180",943.053550971523,994.49283556997,994.49283556997,943.053550971523
"AFUN003181",2238.83362490382,815.680084346798,815.680084346798,2238.83362490382
"AFUN003182",1238.62531326736,771.589268976701,771.589268976701,1238.62531326736
"AFUN003183",204.124145231931,181.262240965955,181.262240965955,204.124145231931
"AFUN003187",752.809847615363,895.288500987252,895.288500987252,752.809847615363
"AFUN003188",103.695065777821,60.0124986981879,60.0124986981879,103.695065777821
"AFUN003189",382.120399874176,579.304324168222,579.304324168222,382.120399874176
"AFUN003191",133.088942691219,180.037496094564,180.037496094564,133.088942691219
"AFUN003193",417.229752854068,3748.94405132965,3748.94405132965,417.229752854068
"AFUN003196",978.162903951416,665.036465165633,665.036465165633,978.162903951416
"AFUN003197",64.5032298932904,57.5630089554047,57.5630089554047,64.5032298932904
"AFUN003198",1190.45201499262,1780.77904300337,1780.77904300337,1190.45201499262
"AFUN003200",342.928563989645,614.821925438578,614.821925438578,342.928563989645
"AFUN003201",89.8146239020499,68.585712797929,68.585712797929,89.8146239020499
"AFUN003202",44.9073119510249,25.7196422992234,25.7196422992234,44.9073119510249
"AFUN003203",796.084166404533,874.467838173595,874.467838173595,796.084166404533
"AFUN003205",17.1464281994822,14.6969384566991,14.6969384566991,17.1464281994822
"AFUN003210",124.923976881942,101.653824325502,101.653824325502,124.923976881942
"AFUN003215",26.944387170615,37.9670910131393,37.9670910131393,26.944387170615
"AFUN003216",1132.48075774676,999.391815055537,999.391815055537,1132.48075774676
"AFUN003217",392.734855426236,521.741315212817,521.741315212817,392.734855426236
"AFUN003218",4414.79701307621,5828.56084295257,5828.56084295257,4414.79701307621
"AFUN003219",1722.8077857575,2732.40580807464,2732.40580807464,1722.8077857575
"AFUN003220",591.143524591674,1833.44307247321,1833.44307247321,591.143524591674
"AFUN003221",1064.71154152975,1102.27038425243,1102.27038425243,1064.71154152975
"AFUN003223",2199.64178901929,1163.50762782201,1163.50762782201,2199.64178901929
"AFUN003224",5.71547606649408,30.6186217847897,30.6186217847897,5.71547606649408
"AFUN003229",88.9981273211221,432.334939601231,432.334939601231,88.9981273211221
"AFUN003236",1218.21289874417,852.422430488546,852.422430488546,1218.21289874417
"AFUN003238",120.841493977303,346.60279860382,346.60279860382,120.841493977303
"AFUN003239",118.39200423452,549.910447254824,549.910447254824,118.39200423452
"AFUN003240",22.8619042659763,2.44948974278318,2.44948974278318,22.8619042659763
"AFUN003250",11.4309521329882,52.6640294698383,52.6640294698383,11.4309521329882
"AFUN003251",108.594045263388,1119.41681245191,1119.41681245191,108.594045263388
"AFUN003252",2024.09502411983,2084.51577110848,2084.51577110848,2024.09502411983
"AFUN003253",16457.3050851792,24186.2617202411,24186.2617202411,16457.3050851792
"AFUN003255",64.5032298932904,2.44948974278318,2.44948974278318,64.5032298932904
"AFUN003256",14.6969384566991,25.7196422992234,25.7196422992234,14.6969384566991
"AFUN003257",18.7794213613377,36.7423461417477,36.7423461417477,18.7794213613377
"AFUN003258",80.0166649309171,47.765049984272,47.765049984272,80.0166649309171
"AFUN003259",604.207469886517,616.046670309969,616.046670309969,604.207469886517
"AFUN003260",733.213929673098,1232.09334061994,1232.09334061994,733.213929673098
"AFUN003261",1296.59657051323,732.39743309217,732.39743309217,1296.59657051323
"AFUN003262",245.765470859246,175.138516608997,175.138516608997,245.765470859246
"AFUN003263",251.48094692574,80.8331615118449,80.8331615118449,251.48094692574
"AFUN003264",409.064787044791,574.405344682655,574.405344682655,409.064787044791
"AFUN003265",138.804418757713,172.689026866214,172.689026866214,138.804418757713
"AFUN003267",46.5403051128804,25.7196422992234,25.7196422992234,46.5403051128804
"AFUN003269",58.7877538267963,24.4948974278318,24.4948974278318,58.7877538267963
"AFUN003270",47.3568016938081,22.0454076850486,22.0454076850486,47.3568016938081
"AFUN003271",111.860031587098,66.1362230551458,66.1362230551458,111.860031587098
"AFUN003272",447.440126348394,586.652793396571,586.652793396571,447.440126348394
"AFUN003273",428.660704987056,314.759431947638,314.759431947638,428.660704987056
"AFUN003274",58.7877538267963,281.691320420065,281.691320420065,58.7877538267963
"AFUN003275",4198.42541913037,2513.17647609554,2513.17647609554,4198.42541913037
"AFUN003283",424.578222082417,393.1431037167,393.1431037167,424.578222082417
"AFUN003284",53.0722777603022,89.406375611586,89.406375611586,53.0722777603022
"AFUN003285",50.622788017519,50.2145397270552,50.2145397270552,50.622788017519
"AFUN003286",14.6969384566991,23.2701525564402,23.2701525564402,14.6969384566991
"AFUN003287",729.947943349387,898.962735601427,898.962735601427,729.947943349387
"AFUN003288",576.446586134974,1889.78133655722,1889.78133655722,576.446586134974
"AFUN003289",61.2372435695794,62.461988440971,62.461988440971,61.2372435695794
"AFUN003291",34.2928563989645,42.8660704987056,42.8660704987056,34.2928563989645
"AFUN003292",218.004587107703,320.883156304596,320.883156304596,218.004587107703
"AFUN003293",2091.86424033683,5235.78432519904,5235.78432519904,2091.86424033683
"AFUN003294",2078.80029504199,1301.90379828926,1301.90379828926,2078.80029504199
"AFUN003295",120.841493977303,77.1589268976701,77.1589268976701,120.841493977303
"AFUN003297",1545.62802769619,743.420136934695,743.420136934695,1545.62802769619
"AFUN003299",685.040631398362,451.930857543496,451.930857543496,685.040631398362
"AFUN003300",102.878569196893,41.641325627314,41.641325627314,102.878569196893
"AFUN003301",1879.57512929563,992.043345827187,992.043345827187,1879.57512929563
"AFUN003303",48.1732982747358,115.126017910809,115.126017910809,48.1732982747358
"AFUN003305",53.8887743412299,42.8660704987056,42.8660704987056,53.8887743412299
"AFUN003306",298.02125203862,235.151015307185,235.151015307185,298.02125203862
"AFUN003307",1820.78737546883,2465.41142611127,2465.41142611127,1820.78737546883
"AFUN003310",738.929405739592,944.278295842915,944.278295842915,738.929405739592
"AFUN003313",876.10083133545,1304.35328803204,1304.35328803204,876.10083133545
"AFUN003314",17.96292478041,4.89897948556636,4.89897948556636,17.96292478041
"AFUN003316",177.179758061317,140.845660210033,140.845660210033,177.179758061317
"AFUN003317",5625.66144259203,7893.48069611879,7893.48069611879,5625.66144259203
"AFUN003319",760.974813424641,718.925239506863,718.925239506863,760.974813424641
"AFUN003325",2006.13209933942,1518.68364052557,1518.68364052557,2006.13209933942
"AFUN003326",222.087070012341,178.812751223172,178.812751223172,222.087070012341
"AFUN003333",226.986049497908,171.464281994822,171.464281994822,226.986049497908
"AFUN003334",226.16955291698,83.2826512546281,83.2826512546281,226.16955291698
"AFUN003340",35.9258495608199,50.2145397270552,50.2145397270552,35.9258495608199
"AFUN003341",3060.22918531712,2586.66116837904,2586.66116837904,3060.22918531712
"AFUN003342",28.5773803324704,107.77754868246,107.77754868246,28.5773803324704
"AFUN003343",3690.56454579332,2118.80862750745,2118.80862750745,3690.56454579332
"AFUN003344",1012.45576035038,360.074992189127,360.074992189127,1012.45576035038
"AFUN003346",134.721935853075,72.2599474121038,72.2599474121038,134.721935853075
"AFUN003347",104.511562358749,58.7877538267963,58.7877538267963,104.511562358749
"AFUN003348",910.393687734414,1272.50992137586,1272.50992137586,910.393687734414
"AFUN003349",723.415970701965,1228.41910600576,1228.41910600576,723.415970701965
"AFUN003350",214.738600783992,1778.32955326059,1778.32955326059,214.738600783992
"AFUN003352",615.638422019505,157.992088409515,157.992088409515,615.638422019505
"AFUN003353",342.112067408717,947.95253045709,947.95253045709,342.112067408717
"AFUN003354",126.556970043798,53.8887743412299,53.8887743412299,126.556970043798
"AFUN003355",931.622598838535,367.423461417477,367.423461417477,931.622598838535
"AFUN003356",503.778390432407,731.172688220779,731.172688220779,503.778390432407
"AFUN003359",78.3836717690617,17.1464281994822,17.1464281994822,78.3836717690617
"AFUN003364",12322.5663993612,12785.1117124568,12785.1117124568,12322.5663993612
"AFUN003365",42.4578222082418,28.1691320420066,28.1691320420066,42.4578222082418
"AFUN003366",1385.59469783435,1598.29205716602,1598.29205716602,1385.59469783435
"AFUN003367",700.554066435989,373.547185774435,373.547185774435,700.554066435989
"AFUN003368",1504.8031986498,3492.97237320881,3492.97237320881,1504.8031986498
"AFUN003371",262.0954024778,211.880862750745,211.880862750745,262.0954024778
"AFUN003373",695.655086950423,1939.99587628428,1939.99587628428,695.655086950423
"AFUN003374",664.628216875169,575.630089554047,575.630089554047,664.628216875169
"AFUN003375",2473.16814363008,5020.22922783412,5020.22922783412,2473.16814363008
"AFUN003376",858.954403135968,462.953561386021,462.953561386021,858.954403135968
"AFUN003378",4170.66453537882,1914.27623398505,1914.27623398505,4170.66453537882
"AFUN003379",358.441999027272,1169.63135217897,1169.63135217897,358.441999027272
"AFUN003380",355.992509284489,549.910447254824,549.910447254824,355.992509284489
"AFUN003382",464.586554547876,244.948974278318,244.948974278318,464.586554547876
"AFUN003384",138.804418757713,86.9568858688028,86.9568858688028,138.804418757713
"AFUN003385",194.326186260799,166.565302509256,166.565302509256,194.326186260799
"AFUN003386",2169.43141552497,1785.67802248894,1785.67802248894,2169.43141552497
"AFUN003387",3497.87135269438,3274.96778610111,3274.96778610111,3497.87135269438
"AFUN003388",120.024997396376,161.66632302369,161.66632302369,120.024997396376
"AFUN003389",5.71547606649408,39.1918358845309,39.1918358845309,5.71547606649408
"AFUN003390",46.5403051128804,31.8433666561813,31.8433666561813,46.5403051128804
"AFUN003391",41.641325627314,211.880862750745,211.880862750745,41.641325627314
"AFUN003393",511.943356241684,181.262240965955,181.262240965955,511.943356241684
"AFUN003394",653.197264742181,662.58697542285,662.58697542285,653.197264742181
"AFUN003395",160.033329861834,194.734434551263,194.734434551263,160.033329861834
"AFUN003396",1269.65218334261,2222.91194157573,2222.91194157573,1269.65218334261
"AFUN003397",752.809847615363,1786.90276736033,1786.90276736033,752.809847615363
"AFUN003398",355.176012703561,404.165807559224,404.165807559224,355.176012703561
"AFUN003400",479.283493004575,227.802546078836,227.802546078836,479.283493004575
"AFUN003403",48.1732982747358,214.330352493528,214.330352493528,48.1732982747358
"AFUN003407",13.0639452948436,19.5959179422654,19.5959179422654,13.0639452948436
"AFUN003410",93.8971068066885,296.388258876765,296.388258876765,93.8971068066885
"AFUN003411",125.74047346287,137.171425595858,137.171425595858,125.74047346287
"AFUN003412",152.684860633485,71.0352025407122,71.0352025407122,152.684860633485
"AFUN003413",96.3465965494717,44.0908153700972,44.0908153700972,96.3465965494717
"AFUN003414",776.488248462267,897.737990730035,897.737990730035,776.488248462267
"AFUN003417",422.128732339634,1562.77445589567,1562.77445589567,422.128732339634
"AFUN003419",31.8433666561813,26.944387170615,26.944387170615,31.8433666561813
"AFUN003420",131.455949529364,124.923976881942,124.923976881942,131.455949529364
"AFUN003421",102.878569196893,60.0124986981879,60.0124986981879,102.878569196893
"AFUN003422",147.785881147918,83.2826512546281,83.2826512546281,147.785881147918
"AFUN003423",88.9981273211221,71.0352025407122,71.0352025407122,88.9981273211221
"AFUN003424",40.8248290463863,42.8660704987056,42.8660704987056,40.8248290463863
"AFUN003428",146.152887986063,264.544892220583,264.544892220583,146.152887986063
"AFUN003429",654.013761323108,289.039789648415,289.039789648415,654.013761323108
"AFUN003430",136.35492901493,34.2928563989645,34.2928563989645,136.35492901493
"AFUN003431",74.3011888644231,13.4721935853075,13.4721935853075,74.3011888644231
"AFUN003434",221.270573431414,120.024997396376,120.024997396376,221.270573431414
"AFUN003435",233.51802214533,116.350762782201,116.350762782201,233.51802214533
"AFUN003436",1957.14230448376,687.081872850682,687.081872850682,1957.14230448376
"AFUN003440",57.9712572458685,39.1918358845309,39.1918358845309,57.9712572458685
"AFUN003441",311.901693914391,274.342851191716,274.342851191716,311.901693914391
"AFUN003442",120.024997396376,102.878569196893,102.878569196893,120.024997396376
"AFUN003443",582.978558782396,422.536980630098,422.536980630098,582.978558782396
"AFUN003444",67.7692162170013,17.1464281994822,17.1464281994822,67.7692162170013
"AFUN003448",63.6867333123626,36.7423461417477,36.7423461417477,63.6867333123626
"AFUN003451",407.431793882935,665.036465165633,665.036465165633,407.431793882935
"AFUN003455",801.799642471027,685.85712797929,685.85712797929,801.799642471027
"AFUN003458",309.452204171608,140.845660210033,140.845660210033,309.452204171608
"AFUN003459",31.8433666561813,57.5630089554047,57.5630089554047,31.8433666561813
"AFUN003460",228.619042659763,399.266828073658,399.266828073658,228.619042659763
"AFUN003463",209.023124717498,118.800252524984,118.800252524984,209.023124717498
"AFUN003464",120.841493977303,264.544892220583,264.544892220583,120.841493977303
"AFUN003465",309.452204171608,864.669879202462,864.669879202462,309.452204171608
"AFUN003466",29693.5311585986,29139.1299801487,29139.1299801487,29693.5311585986
"AFUN003480",6.53197264742181,31.8433666561813,31.8433666561813,6.53197264742181
"AFUN003481",10.6144555520604,31.8433666561813,31.8433666561813,10.6144555520604
"AFUN003482",28.5773803324704,52.6640294698383,52.6640294698383,28.5773803324704
"AFUN003483",2029.81050018633,2025.72801728169,2025.72801728169,2029.81050018633
"AFUN003484",12.2474487139159,41.641325627314,41.641325627314,12.2474487139159
"AFUN003486",555.217675030854,469.077285742979,469.077285742979,555.217675030854
"AFUN003488",55.5217675030854,133.497190981683,133.497190981683,55.5217675030854
"AFUN003489",595.226007496312,570.731110068481,570.731110068481,595.226007496312
"AFUN003490",404.165807559224,268.219126834758,268.219126834758,404.165807559224
"AFUN003491",102.062072615966,197.183924294046,197.183924294046,102.062072615966
"AFUN003492",244.948974278318,336.804839632687,336.804839632687,244.948974278318
"AFUN003493",59.604250407724,112.676528168026,112.676528168026,59.604250407724
"AFUN003494",265.361388801511,424.986470372881,424.986470372881,265.361388801511
"AFUN003498",2108.19417195539,11119.4586873642,11119.4586873642,2108.19417195539
"AFUN003499",438.458663958189,1686.47368790622,1686.47368790622,438.458663958189
"AFUN003500",1067.16103127254,1646.0571071503,1646.0571071503,1067.16103127254
"AFUN003501",191.876696518016,93.0806102257608,93.0806102257608,191.876696518016
"AFUN003504",521.741315212817,331.905860147121,331.905860147121,521.741315212817
"AFUN003508",1249.23976881942,10567.0987503666,10567.0987503666,1249.23976881942
"AFUN003509",410.697780206646,569.506365197089,569.506365197089,410.697780206646
"AFUN003512",1486.02377728846,1069.20227272486,1069.20227272486,1486.02377728846
"AFUN003513",2675.65929570016,2482.55785431075,2482.55785431075,2675.65929570016
"AFUN003517",84.0991478355558,60.0124986981879,60.0124986981879,84.0991478355558
"AFUN003518",44.9073119510249,14.6969384566991,14.6969384566991,44.9073119510249
"AFUN003519",5.71547606649408,33.0681115275729,33.0681115275729,5.71547606649408
"AFUN003521",22.0454076850486,219.229331979094,219.229331979094,22.0454076850486
"AFUN003523",1223.11187822973,192.28494480848,192.28494480848,1223.11187822973
"AFUN003525",3998.38375680307,3761.19150004357,3761.19150004357,3998.38375680307
"AFUN003527",615.638422019505,216.779842236311,216.779842236311,615.638422019505
"AFUN003528",338.846081085006,143.295149952816,143.295149952816,338.846081085006
"AFUN003529",32.659863237109,22.0454076850486,22.0454076850486,32.659863237109
"AFUN003531",945.503040714307,682.182893365115,682.182893365115,945.503040714307
"AFUN003536",177.179758061317,138.39617046725,138.39617046725,177.179758061317
"AFUN003537",284.957306743776,227.802546078836,227.802546078836,284.957306743776
"AFUN003538",497.246417784985,478.875244714111,478.875244714111,497.246417784985
"AFUN003539",258.012919573161,253.522188378059,253.522188378059,258.012919573161
"AFUN003540",305.36972126697,520.516570341425,520.516570341425,305.36972126697
"AFUN003541",972.447427884922,5128.00677651658,5128.00677651658,972.447427884922
"AFUN003543",785.469710852472,876.917327916378,876.917327916378,785.469710852472
"AFUN003544",131.455949529364,189.835455065696,189.835455065696,131.455949529364
"AFUN003545",359.258495608199,470.30203061437,470.30203061437,359.258495608199
"AFUN003546",1112.06834322356,1049.60635478259,1049.60635478259,1112.06834322356
"AFUN003547",786.2862074334,1036.13416119728,1036.13416119728,786.2862074334
"AFUN003548",242.499484535535,161.66632302369,161.66632302369,242.499484535535
"AFUN003549",134.721935853075,82.0579063832365,82.0579063832365,134.721935853075
"AFUN003552",88.9981273211221,36.7423461417477,36.7423461417477,88.9981273211221
"AFUN003553",144.519894824207,322.107901175988,322.107901175988,144.519894824207
"AFUN003554",474.384513519009,688.306617722073,688.306617722073,474.384513519009
"AFUN003555",266.177885382439,448.256622929322,448.256622929322,266.177885382439
"AFUN003557",2650.3479016914,1786.90276736033,1786.90276736033,2650.3479016914
"AFUN003558",182.078737546883,300.062493490939,300.062493490939,182.078737546883
"AFUN003559",293.938769133981,540.112488283691,540.112488283691,293.938769133981
"AFUN003560",184.528227289666,450.706112672105,450.706112672105,184.528227289666
"AFUN003561",413.147269949429,471.526775485762,471.526775485762,413.147269949429
"AFUN003562",89.8146239020499,72.2599474121038,72.2599474121038,89.8146239020499
"AFUN003563",989.593856084404,1157.38390346505,1157.38390346505,989.593856084404
"AFUN003564",96.3465965494717,478.875244714111,478.875244714111,96.3465965494717
"AFUN003565",370.689447741188,413.963766530357,413.963766530357,370.689447741188
"AFUN003566",58.7877538267963,23.2701525564402,23.2701525564402,58.7877538267963
"AFUN003567",149.418874309774,118.800252524984,118.800252524984,149.418874309774
"AFUN003568",1638.70863792195,8824.2867983764,8824.2867983764,1638.70863792195
"AFUN003569",283.324313581921,138.39617046725,138.39617046725,283.324313581921
"AFUN003570",1067.16103127254,1085.12395605295,1085.12395605295,1067.16103127254
"AFUN003571",335.580094761295,340.479074246862,340.479074246862,335.580094761295
"AFUN003573",965.9154552375,1796.70072633146,1796.70072633146,965.9154552375
"AFUN003574",70.2187059597844,55.1135192126215,55.1135192126215,70.2187059597844
"AFUN003577",609.922945953011,684.632383107898,684.632383107898,609.922945953011
"AFUN003578",56.3382640840131,62.461988440971,62.461988440971,56.3382640840131
"AFUN003579",458.871078481382,361.299737060519,361.299737060519,458.871078481382
"AFUN003580",378.037916969537,363.749226803302,363.749226803302,378.037916969537
"AFUN003581",20.4124145231931,11.0227038425243,11.0227038425243,20.4124145231931
"AFUN003582",55.5217675030854,18.3711730708738,18.3711730708738,55.5217675030854
"AFUN003583",1121.8663021947,872.018348430812,872.018348430812,1121.8663021947
"AFUN003584",929.98960567668,1190.45201499262,1190.45201499262,929.98960567668
"AFUN003585",882.632803982872,803.432635632883,803.432635632883,882.632803982872
"AFUN003588",102.062072615966,52.6640294698383,52.6640294698383,102.062072615966
"AFUN003589",125.74047346287,252.297443506667,252.297443506667,125.74047346287
"AFUN003590",23.6784008469041,42.8660704987056,42.8660704987056,23.6784008469041
"AFUN003591",1421.52054739517,1658.30455586421,1658.30455586421,1421.52054739517
"AFUN003592",1018.9877329978,1965.7155185835,1965.7155185835,1018.9877329978
"AFUN003593",1209.23143635396,1028.78569196893,1028.78569196893,1209.23143635396
"AFUN003594",1964.49077371211,1056.95482401094,1056.95482401094,1964.49077371211
"AFUN003595",830.377022803497,2538.89611839476,2538.89611839476,830.377022803497
"AFUN003596",280.874823839138,471.526775485762,471.526775485762,280.874823839138
"AFUN003597",403.349310978297,764.240799748352,764.240799748352,403.349310978297
"AFUN003599",22.0454076850486,23.2701525564402,23.2701525564402,22.0454076850486
"AFUN003600",17.1464281994822,22.0454076850486,22.0454076850486,17.1464281994822
"AFUN003601",222.903566593269,153.093108923949,153.093108923949,222.903566593269
"AFUN003602",145.336391405135,128.598211496117,128.598211496117,145.336391405135
"AFUN003603",42.4578222082418,17.1464281994822,17.1464281994822,42.4578222082418
"AFUN003605",38.3753393036031,665.036465165633,665.036465165633,38.3753393036031
"AFUN003606",182.895234127811,1164.7323726934,1164.7323726934,182.895234127811
"AFUN003608",213.922104203064,897.737990730035,897.737990730035,213.922104203064
"AFUN003609",12.2474487139159,24.4948974278318,24.4948974278318,12.2474487139159
"AFUN003610",1304.76153632251,939.379316357349,939.379316357349,1304.76153632251
"AFUN003611",2726.28208371768,3500.32084243716,3500.32084243716,2726.28208371768
"AFUN003612",60.4207469886517,46.5403051128804,46.5403051128804,60.4207469886517
"AFUN003613",102.878569196893,89.406375611586,89.406375611586,102.878569196893
"AFUN003614",765.873792910207,393.1431037167,393.1431037167,765.873792910207
"AFUN003615",347.827543475211,336.804839632687,336.804839632687,347.827543475211
"AFUN003616",401.716317816441,351.501778089386,351.501778089386,401.716317816441
"AFUN003617",151.868364052557,99.2043345827187,99.2043345827187,151.868364052557
"AFUN003618",49.8062914365913,50.2145397270552,50.2145397270552,49.8062914365913
"AFUN003619",3366.41540316501,2516.85071070972,2516.85071070972,3366.41540316501
"AFUN003620",261.278905896872,396.817338330875,396.817338330875,261.278905896872
"AFUN003621",289.039789648415,383.345144745567,383.345144745567,289.039789648415
"AFUN003622",129.006459786581,90.6311204829776,90.6311204829776,129.006459786581
"AFUN003623",3753.43478252476,1762.4078699325,1762.4078699325,3753.43478252476
"AFUN003624",534.80526050766,584.203303653788,584.203303653788,534.80526050766
"AFUN003626",1681.98295671112,1902.02878527114,1902.02878527114,1681.98295671112
"AFUN003627",298.837748619548,383.345144745567,383.345144745567,298.837748619548
"AFUN003628",222.087070012341,56.3382640840131,56.3382640840131,222.087070012341
"AFUN003629",235.967511888113,231.47678069301,231.47678069301,235.967511888113
"AFUN003630",27.7608837515427,47.765049984272,47.765049984272,27.7608837515427
"AFUN003632",10.6144555520604,69.8104576693206,69.8104576693206,10.6144555520604
"AFUN003633",36.7423461417477,71.0352025407122,71.0352025407122,36.7423461417477
"AFUN003636",164.115812766473,227.802546078836,227.802546078836,164.115812766473
"AFUN003637",199.225165746365,74.7094371548869,74.7094371548869,199.225165746365
"AFUN003638",318.433666561813,186.161220451522,186.161220451522,318.433666561813
"AFUN003640",496.429921204057,493.57218317081,493.57218317081,496.429921204057
"AFUN003641",1067.97752785347,1191.67675986402,1191.67675986402,1067.97752785347
"AFUN003642",35.1093529798922,30.6186217847897,30.6186217847897,35.1093529798922
"AFUN003643",156.767343538123,120.024997396376,120.024997396376,156.767343538123
"AFUN003644",79.2001683499894,94.3053550971524,94.3053550971524,79.2001683499894
"AFUN003647",22.8619042659763,55.1135192126215,55.1135192126215,22.8619042659763
"AFUN003648",1454.99690721321,669.935444651199,669.935444651199,1454.99690721321
"AFUN003649",598.491993820023,738.521157449128,738.521157449128,598.491993820023
"AFUN003650",333.94710159944,438.458663958189,438.458663958189,333.94710159944
"AFUN003653",46.5403051128804,64.9114781837542,64.9114781837542,46.5403051128804
"AFUN003655",1162.69113124108,2018.37954805334,2018.37954805334,1162.69113124108
"AFUN003656",45.7238085319527,34.2928563989645,34.2928563989645,45.7238085319527
"AFUN003657",218.004587107703,420.087490887315,420.087490887315,218.004587107703
"AFUN003658",118.39200423452,80.8331615118449,80.8331615118449,118.39200423452
"AFUN003659",470.30203061437,368.648206288868,368.648206288868,470.30203061437
"AFUN003660",116.759011072665,75.9341820262785,75.9341820262785,116.759011072665
"AFUN003661",404.982304140152,307.410962719289,307.410962719289,404.982304140152
"AFUN003663",90.6311204829776,356.400757574952,356.400757574952,90.6311204829776
"AFUN003666",118.39200423452,100.42907945411,100.42907945411,118.39200423452
"AFUN003667",430.293698148912,284.140810162849,284.140810162849,430.293698148912
"AFUN003668",125.74047346287,83.2826512546281,83.2826512546281,125.74047346287
"AFUN003669",1039.400147521,852.422430488546,852.422430488546,1039.400147521
"AFUN003671",2970.41456141507,2380.90402998525,2380.90402998525,2970.41456141507
"AFUN003672",185.344723870594,96.7548448399355,96.7548448399355,185.344723870594
"AFUN003674",132.272446110292,110.227038425243,110.227038425243,132.272446110292
"AFUN003676",28.5773803324704,53.8887743412299,53.8887743412299,28.5773803324704
"AFUN003677",1239.44180984829,1194.1262496068,1194.1262496068,1239.44180984829
"AFUN003678",189.427206775232,1850.58950067269,1850.58950067269,189.427206775232
"AFUN003681",171.464281994822,230.252035821619,230.252035821619,171.464281994822
"AFUN003682",133.905439272147,134.721935853075,134.721935853075,133.905439272147
"AFUN003683",128.189963205653,541.337233155082,541.337233155082,128.189963205653
"AFUN003684",131.455949529364,211.880862750745,211.880862750745,131.455949529364
