"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AFUN017869",1419.95975466515,6.88195021938809,0.903727533162611,7.61507198447809,2.63544550225403e-14,8.56218594460874e-12
"AFUN001866",158.795280179502,4.57626757713457,0.601465699760775,7.6085262700013,2.77238910462359e-14,8.75689903018746e-12
"AFUN017867",605.459852442542,9.0205236498108,1.19459525517382,7.551112906855,4.31554507018635e-14,1.32627197278619e-11
"AFUN019265",645.848951130061,8.79124024706507,1.16482188622434,7.54728285159637,4.44432681781037e-14,1.32990632224531e-11
"AFUN009271",253.113008903552,3.47031133915157,0.461426468604767,7.52083284178491,5.44284018953785e-14,1.58693681526243e-11
"AFUN016663",391.443949286792,5.66655274662924,0.754381983736267,7.51151653776805,5.844628607396e-14,1.6614817973675e-11
"AFUN017872",852.490084990183,4.41560079976478,0.590900567121363,7.47266299180564,7.85879335051469e-14,2.17956924850494e-11
"AFUN021449",933.742867902492,6.10382177562108,0.819124742991291,7.45163887167058,9.21877833650495e-14,2.49587448724757e-11
"AFUN017381",4468.33076814313,-7.15961479114057,0.962512742660199,-7.43846234321301,1.01864003118783e-13,2.69371064991554e-11
"AFUN021465",187.484814257078,4.16859704410366,0.564618324039238,7.38303534727995,1.54720928187868e-13,3.99848107823693e-11
"AFUN016205",227.071256491167,3.38840368863499,0.465824583296071,7.27399070409595,3.4902001551762e-13,8.81934799211300e-11
"AFUN016537",101.653712520096,4.37902591834679,0.605238232540872,7.23521034017142,4.64808179131062e-13,1.14898560976072e-10
"AFUN017369",481.329684109819,7.68563452627674,1.07081315424425,7.17738150284585,7.10591994853794e-13,1.71917905818776e-10
"AFUN022342",661.043607288719,4.45678429719297,0.622054371942881,7.16462177296973,7.80016066429632e-13,1.84782556070236e-10
"AFUN017510",22485.7110087699,4.32213232482249,0.608812533386894,7.09928276406855,1.25405995695724e-12,2.91018689195118e-10
"AFUN017542",4104.28495539743,7.11501109991309,1.01910810482608,6.98160584359919,2.91824920694898e-12,6.57055642403558e-10
"AFUN017602",1375.27484900967,3.87300883706371,0.555029777913209,6.97801990304986,2.99369257275931e-12,6.57055642403558e-10
"AFUN017664",997.025651112927,7.64793348850572,1.0960847000667,6.97750227518031,3.00473954841131e-12,6.57055642403558e-10
"AFUN005104",306.89114421254,8.03844108369453,1.15489558299772,6.96031849288869,3.39504318291998e-12,7.14908074684873e-10
"AFUN017434",125.884804081254,11.1959004619165,1.60815431910956,6.96195652921895,3.35579066826275e-12,7.14908074684873e-10
"AFUN010428",3797.11278401135,2.68756347728612,0.38901277463764,6.90867666181283,4.89195522699175e-12,1.01138950702042e-09
"AFUN017852",305.327955615828,6.10932584964496,0.889217269364173,6.87045344273777,6.39981486183145e-12,1.29950526417652e-09
"AFUN004325",882.309119106187,2.64818266992242,0.389123665552929,6.80550401929284,1.00696067656777e-11,2.00879821986879e-09
"AFUN017874",554.220915281858,5.96632040358324,0.87832055016243,6.79287351580226,1.09921749028625e-11,2.15503484173188e-09
"AFUN017798",594.459178291998,6.98360367077802,1.03105675216929,6.77324856860197,1.25922325882693e-11,2.42688604680018e-09
"AFUN017399",664.010412884631,7.98073053881555,1.18101692887414,6.75750731737905,1.40385954623862e-11,2.66054781671322e-09
"AFUN017846",154.495608126316,7.46256991388188,1.10608082169832,6.74685770468701,1.51081309079165e-11,2.81630420580195e-09
"AFUN019083",491.440178243951,2.76935918456078,0.411513838755769,6.72968664415775,1.70028856843694e-11,3.11838408253168e-09
"AFUN016594",336.973518076708,3.35403565190472,0.499241412546794,6.7182640854946,1.83902179969439e-11,3.3192883943373e-09
"AFUN017719",138.836208129113,-6.75650636546426,1.00947125286085,-6.69311418855789,2.18470525535031e-11,3.88160679040443e-09
"AFUN011947",995.960121493391,3.06075484230284,0.45902789585551,6.66790595939355,2.59478950299055e-11,4.53928483669317e-09
"AFUN021644",126.217505068526,6.16012051978354,0.92606667969145,6.65191897611087,2.8929596015208e-11,4.98421873165045e-09
"AFUN005661",878.404663365436,4.3198089491765,0.654532533524727,6.59983840056639,4.11606194367329e-11,6.98563288977747e-09
"AFUN002359",252.31318418519,4.02698802004802,0.610586496615465,6.59527854344958,4.24458186305411e-11,7.09781475952769e-09
"AFUN019699",194.422622104305,-3.68628819419823,0.559862924347067,-6.58426917356121,4.57128302747219e-11,7.53334192831685e-09
"AFUN019467",99.0697778236831,4.54821691907986,0.69302946975726,6.56280449469619,5.2805062694648e-11,8.57780525572632e-09
"AFUN005964",392.462419751218,2.7637974900651,0.42248508075657,6.54176352243209,6.07975866394333e-11,9.73703320671826e-09
"AFUN017387",7154.22157019215,8.96746092555118,1.38066739048479,6.49501899396818,8.30229356682567e-11,1.31118583539409e-08
"AFUN002628",498.186862959132,5.58341759560302,0.865814717618713,6.44874415043363,1.12780765569264e-10,1.75675354149056e-08
"AFUN021443",634.825030825295,3.70966474919619,0.578737792155524,6.40992311108533,1.45593044430847e-10,2.23721420030157e-08
"AFUN014990",237.224456653292,3.29981543683363,0.522297991826861,6.31787885167191,2.65177759717796e-10,4.02044840766808e-08
"AFUN004703",407.374280660581,6.34715158946706,1.00983684237313,6.28532384949548,3.27170945591558e-10,4.89508002937053e-08
"AFUN017483",2803.26809068213,2.91094051037213,0.464176338402363,6.27119538318396,3.5828668322371e-10,5.29101022719065e-08
"AFUN017416",227.615861676092,8.02262924403193,1.28239551079133,6.25597109200841,3.95049923854958e-10,5.75911882583939e-08
"AFUN017545",831.135569497069,5.9639201640434,0.960387421230343,6.20991074248252,5.30147048825609e-10,7.63076214202025e-08
"AFUN016216",73.4634717591066,4.76344174834498,0.76786562168492,6.20348354428553,5.52268174337304e-10,7.84980176298686e-08
"AFUN017583",1545.35418027927,3.2254463291859,0.520634502984068,6.1952220044944,5.8202934388377e-10,8.17068601148438e-08
"AFUN001636",139.608491278415,4.68551659277856,0.756787564766326,6.19132344520659,5.96611399286377e-10,8.27325392839681e-08
"AFUN017340",829.442292037734,4.65305782046991,0.754556608722096,6.16661197673459,6.97686795534379e-10,9.4445197047874e-08
"AFUN021064",765.815214592263,3.65215063485868,0.592111583144983,6.16801079191931,6.91544256195145e-10,9.4445197047874e-08
"AFUN008586",101.695491643625,5.09081211169996,0.828757649767656,6.14270301230665,8.112888680216e-10,1.08531361391454e-07
"AFUN017626",28378.6711416352,-4.08057060510587,0.6685061519942,-6.1040135426327,1.0343751605903e-09,1.36766045942702e-07
"AFUN011053",165.603367886508,3.58051709271104,0.590934868410651,6.05907230071061,1.36908848402612e-09,1.78941438527137e-07
"AFUN017411",1037.51230038066,2.87811052685768,0.476518449548326,6.03987218036519,1.54236358836548e-09,1.99297913219362e-07
"AFUN004950",241.871320707402,2.83560647866897,0.469952922269253,6.03380965262804,1.60138684040109e-09,2.04599660249447e-07
"AFUN021308",1253.88729850728,4.47867448226925,0.75469947392642,5.93438134913275,2.94955542773046e-09,3.72659941874701e-07
"AFUN017655",24801.7233291027,8.80561357020941,1.48568425600267,5.9269750854744,3.08565770067745e-09,3.85571579279157e-07
"AFUN006309",195.245473613531,4.1440037899616,0.699886956446496,5.92096159500066,3.200646044316e-09,3.95592893151274e-07
"AFUN022149",1880.42784775014,2.98880632189566,0.506211931174579,5.90425894340468,3.54235404644471e-09,4.33119439377664e-07
"AFUN017780",2566.91443529211,5.11728709295567,0.868575142319521,5.89158823874467,3.82501319360487e-09,4.62704521537032e-07
"AFUN017594",512.745638263823,5.22226510970517,0.88773580692827,5.88267936130139,4.03677494850723e-09,4.83180715152376e-07
"AFUN017775",90206.093698903,7.04696077354598,1.20143494208557,5.86545348956902,4.47906811146522e-09,5.30536286411156e-07
"AFUN000631",551.718350526539,2.51740725917478,0.430019014526072,5.85417661576951,4.79378987470157e-09,5.61960666651871e-07
"AFUN021963",390.607084143816,3.53095310221475,0.603565114204715,5.85016101678988,4.91097364832737e-09,5.69823279133985e-07
"AFUN008927",228.071920588591,5.78320214060673,0.995659731249358,5.80841221061532,6.30680844246724e-09,7.24391098982778e-07
"AFUN021309",4693.25242708192,6.00047291076238,1.03877997189178,5.77646188136897,7.62877753421065e-09,8.67468293415092e-07
"AFUN004689",2125.50299732853,3.8719216117699,0.677290245349393,5.71678337072829,1.08559367444367e-08,1.2102240854999e-06
"AFUN018754",1842.78350199092,6.83451477010726,1.19536381661763,5.71751852874886,1.08090892326118e-08,1.2102240854999e-06
"AFUN007079",143.400924565067,3.2834915682629,0.575351734649603,5.70692911921537,1.15032656664057e-08,1.269938193133e-06
"AFUN017918",775.662352050273,8.3759202590556,1.46996428760814,5.69804336721984,1.21190227802882e-08,1.32505200033324e-06
"AFUN005257",459.771591257092,4.76748457724806,0.837103582629918,5.69521463791866,1.23216811339931e-08,1.33437939213938e-06
"AFUN011055",375.703850554377,4.04153319953703,0.710329403030883,5.68966057478733,1.27292140285873e-08,1.36550842187799e-06
"AFUN017832",87.8786686239599,6.224832211111,1.09681439067305,5.67537430584878,1.38385725294959e-08,1.47063932927942e-06
"AFUN017507",1510.1607782408,4.87530614829695,0.859692377664303,5.67098915258813,1.4197538854018e-08,1.48110288356916e-06
"AFUN017876",5076.29838204014,-3.05963636670922,0.539418245384706,-5.67210396179151,1.41054329362202e-08,1.48110288356916e-06
"AFUN009917",105.058514909844,3.69273130334696,0.656437899081088,5.62540844840953,1.85069540885962e-08,1.91311431764934e-06
"AFUN017379",451.538004081431,3.94006422089275,0.700974336627647,5.62083947302294,1.90031786426164e-08,1.94671301211884e-06
"AFUN002902",517.041583693142,4.8901840915975,0.870540740649628,5.61740980433411,1.93841302228172e-08,1.96800843538977e-06
"AFUN009676",251.817966917977,2.57798537540414,0.45939385183958,5.6117106597769,2.00336209626264e-08,2.01594959261969e-06
"AFUN019875",730.851804273738,2.20683235253188,0.393777969484839,5.60425550321918,2.09151992640557e-08,2.08619939325945e-06
"AFUN001291",258.069549418954,4.6958124706658,0.838934753629182,5.59735122469536,2.17651487650785e-08,2.15210005745832e-06
"AFUN017796",233.43524928503,7.31836057449895,1.31073344299945,5.58340874995284,2.35849548378426e-08,2.31193552983714e-06
"AFUN018534",44.7301876434979,4.61809229712911,0.827531717139777,5.58056229323846,2.39742268840377e-08,2.33000798203754e-06
"AFUN016382",548.610461570093,2.23645233547803,0.404274218147997,5.5320182071549,3.16567034736345e-08,3.05057945083642e-06
"AFUN017391",2500.37899789864,5.27710116048434,0.955910328294573,5.52049810979566,3.38040030311412e-08,3.23012872661434e-06
"AFUN004839",2659.71122299288,2.07481343161941,0.377433466502648,5.49716338311205,3.85949088264721e-08,3.64299389502837e-06
"AFUN007878",647.680256427893,2.1857423579673,0.397669048771282,5.49638541073491,3.87654789638935e-08,3.64299389502837e-06
"AFUN006849",444.297608535025,2.29023852975186,0.416915122266409,5.49329685452953,3.9449884263507e-08,3.6769232291831e-06
"AFUN000569",97.4463772607813,3.09899895879179,0.565148334346697,5.48351427483934,4.16958615133345e-08,3.85466375014737e-06
"AFUN018599",94.0529166866969,4.36700714304319,0.799071381426403,5.46510267361565,4.62638943221518e-08,4.24247372852571e-06
"AFUN017285",115.27517638828,6.02716420922956,1.10677709910314,5.44568930285383,5.16051466969929e-08,4.69441698473205e-06
"AFUN017853",422.540677127757,6.68325268609319,1.22912560536206,5.43740416515407,5.40624115318932e-08,4.87891810737427e-06
"AFUN017575",332.994798216578,2.71502308986853,0.499721267091983,5.43307493328832,5.53911329547304e-08,4.92713351240957e-06
"AFUN021350",765.360417081264,4.49137346149123,0.82670780207077,5.43284271690803,5.54632916707788e-08,4.92713351240957e-06
"AFUN017486",6415.64906092446,2.01030051046617,0.370468276640682,5.42637693217649,5.75094453548257e-08,5.06930157464902e-06
"AFUN004722",2602.01087060145,7.59507286223796,1.40320025907901,5.41267920462256,6.20886654560263e-08,5.43084780692673e-06
"AFUN008936",272.658676807847,5.19094986485111,0.960296612615282,5.40556927584491,6.4602874927999e-08,5.60762817409372e-06
"AFUN018587",1119.53187981707,8.32000606325937,1.55055988105602,5.36580764465088,8.05877912081906e-08,6.94214980172981e-06
"AFUN017875",321.802723832863,8.10640961985135,1.51277635985204,5.35863055173881,8.3855131725654e-08,7.1692985176873e-06
"AFUN007551",158.979845111851,3.31530536240475,0.620182926100793,5.34568951010744,9.00734990872021e-08,7.64347580686996e-06
"AFUN017634",2312.47321110984,3.20302580335845,0.600087123631199,5.33760128692073,9.41842904203348e-08,7.93310789903428e-06
"AFUN006598",123.29076124698,2.80455925642192,0.526553165675359,5.32626036503794,1.00255395342365e-07,8.38238309145613e-06
"AFUN009018",91.4663718579712,3.66866909098191,0.690337241441822,5.31431432457506,1.07059681475637e-07,8.88595356247784e-06
"AFUN005315",331.775164512554,4.6067718904207,0.870334143937367,5.29310716178477,1.20255403605929e-07,9.90887097393494e-06
"AFUN022027",104.315169136191,4.16499854506569,0.787222165229502,5.29075365129163,1.21813351907437e-07,9.96503327006813e-06
"AFUN011115",140.844431391739,4.20301464735822,0.801353434934979,5.2448950289946,1.56371329865713e-07,1.27007027993073e-05
"AFUN021395",9141.84979848336,2.92968848861331,0.561477216212659,5.21782256522353,1.81038764398526e-07,1.45999417728769e-05
"AFUN008842",51.3245131857081,4.22404554018928,0.810942939337775,5.20880734671502,1.90058324241682e-07,1.52193887672688e-05
"AFUN008531",595.343166381506,4.81973142146301,0.925998165173052,5.20490385697718,1.94097069690663e-07,1.53269290239759e-05
"AFUN017337",7134.48214982622,6.43012723016998,1.23538007541178,5.20497890337648,1.94018646600183e-07,1.53269290239759e-05
"AFUN017284",218.845821467333,7.96517304793918,1.53112582984732,5.20216751142749,1.96977555090669e-07,1.54471157168e-05
"AFUN017636",3533.76059005087,4.26327804601359,0.819783802426938,5.20049070668672,1.98763057878912e-07,1.54803748708295e-05
"AFUN016072",191.881312529675,2.72062970669756,0.523577372788942,5.19623239676225,2.03367998641327e-07,1.57312755955818e-05
"AFUN017868",346.533149176456,3.89699915119362,0.750750089176252,5.19080744361887,2.09384077746384e-07,1.60872050544198e-05
