"","PortVict_resistant","PortVict_susceptible","Siaya_susceptible","Siaya_resistant"
"AFUN002538",13.28142252411,15.1357197542994,20.7990542251428,3.94282082545268
"AFUN002544",1169.78683000815,5921.09356788194,3339.40370614792,3122.71409375853
"AFUN002545",23.4979013888101,122.599330009826,92.4402410006345,56.7766198865187
"AFUN002546",2.04329577294,80.2193146977871,87.8182289506028,11.0398983112675
"AFUN002547",619.118619200822,395.042285587216,182.569475976253,167.964167164284
"AFUN002548",443.395182727981,1979.75214386237,3594.38470424134,1047.21321124023
"AFUN002549",1529.40688604559,787.057427223571,2113.80017754784,1268.01117746558
"AFUN002550",1133.00750609523,702.297396599494,958.297165039911,922.620073155928
"AFUN002551",263.585154709261,346.607982373457,315.837490085501,520.452348959754
"AFUN002552",940.937703438872,600.888074245688,841.976528447446,1085.06429116458
"AFUN002553",158.35542240285,228.549368289922,124.023990009185,146.67293470684
"AFUN002557",13.28142252411,1.51357197542994,10.7846947834074,14.1941549716297
"AFUN002559",274.823281460431,385.960853734636,303.51212461875,242.089198682795
"AFUN002560",178.78838013225,174.060777174444,201.827859518052,185.312578796276
"AFUN002562",114.42456328464,137.735049764125,123.253654667513,105.667598122132
"AFUN002563",20.4329577294001,62.0564509926277,41.5981084502855,44.9481574101606
"AFUN002564",1399.6576044639,444.990160776404,1323.43611699242,1210.44599341397
"AFUN002565",615.032027654942,2087.21575411789,3723.03070630056,981.762385537718
"AFUN002566",1.02164788647,6.05428790171978,19.2583835417989,0
"AFUN002571",301.386126508651,345.094410398027,313.526484060485,285.460227762774
"AFUN002572",77.6452393717202,142.275765690415,62.3971626754283,68.6050823628767
"AFUN002574",992.020097762373,638.727373631437,875.871283481012,949.431254769006
"AFUN002575",611.967083995532,838.518874388189,479.918917861628,633.217024567701
"AFUN002576",222.719239250461,151.357197542994,181.799140634581,149.038627202111
"AFUN002577",119.53280271699,83.246458648647,92.4402410006345,85.164929829778
"AFUN002579",382.096309539781,189.196496928743,301.201118593734,343.813975979474
"AFUN002580",20.4329577294001,31.7850114840288,24.6507309335025,20.502668292354
"AFUN002581",174.70178858637,81.732886673217,194.124506101333,191.621092117
"AFUN002582",115.44621117111,45.4071592628983,89.3588996339467,101.724777296679
"AFUN002584",99.0998449875902,59.0293070417679,149.445056284359,48.8909782356133
"AFUN002585",841.837858451282,1716.39062013756,2325.64239650763,1546.37432774254
"AFUN002586",50.0607464370301,189.196496928743,125.564660692529,82.7992373345064
"AFUN002587",554.754802353211,507.046611769032,506.880654820146,532.280811436112
"AFUN002591",14.30307041058,9.08143185257967,23.1100602501586,28.3883099432593
"AFUN002592",0,3.02714395085989,2.31100602501586,14.9827191367202
"AFUN002594",475.066267208551,431.368012997534,447.564833511406,619.811433761162
"AFUN002595",359.620056037441,278.49724347911,371.301634685882,350.122489300198
"AFUN002598",387.204548972131,388.987997685496,281.172399710263,362.739515941647
"AFUN002599",146.09564776521,83.246458648647,96.2919177089943,128.535958909758
"AFUN002600",134.85752101404,112.004326181816,100.143594417354,123.804573919214
"AFUN002601",187.98321111048,15.1357197542994,127.105331375872,141.941549716297
"AFUN002602",293.212943416891,364.770846078617,260.373345485121,353.276745960561
"AFUN002603",73.5586478258402,59.0293070417679,72.4115221171637,68.6050823628767
"AFUN002605",31.6710844805701,10.5950038280096,15.4067068334391,0.788564165090537
"AFUN002606",1553.92643532087,1410.64908110071,1799.50335814569,1377.62159641317
"AFUN002608",107.27302807935,86.2736025995069,59.3158213087405,61.5080048770619
"AFUN002609",821.404900721882,594.833786343968,499.947636745098,753.867341826553
"AFUN002611",110.33797173876,40.8664433366085,73.1818574588357,115.918932268309
"AFUN002614",133.83587312757,92.3278905012266,79.3445401922113,156.135704687926
"AFUN002615",46.9958027776201,24.2171516068791,17.717712858455,11.8284624763581
"AFUN002616",234.979013888101,65.0835949434876,114.009630567449,96.2048281410455
"AFUN002617",346.338633513331,225.522224339062,225.708255109883,337.50546265875
"AFUN002622",822.426548608352,622.078081901707,1047.65606467386,847.706477472327
"AFUN002624",1241.30218206105,896.034609454527,1008.36896224859,1186.00050429617
"AFUN002625",111.35961962523,66.5971669189176,88.5885642922748,49.6795424007038
"AFUN002626",73.5586478258402,158.925057420144,124.023990009185,64.662261537424
"AFUN002627",9.19483097823002,675.053101041755,191.813500076317,53.6223632261565
"AFUN002628",84.7967745770102,2315.76512240782,1051.50774138222,1398.91282887061
"AFUN002629",954.219125962982,553.96734300736,766.483664963595,850.860734132689
"AFUN002630",332.035563102751,140.762193714985,220.315907718179,252.340532828972
"AFUN002631",222.719239250461,423.800153120385,394.411694936041,327.254128512573
"AFUN002634",1079.88181599879,399.583001513505,724.115221171637,688.416516124039
"AFUN002635",916.418154163592,1106.42111403929,1005.2876208819,1032.23049210351
"AFUN002636",136.90081678698,62.0564509926277,80.8852108755552,69.3936465279672
"AFUN002639",2287.46961780634,2111.43290572477,1683.18272155322,1861.79999377876
"AFUN002640",161.42036606226,31.7850114840288,122.483319325841,96.2048281410455
"AFUN002641",957.284069622392,1468.16481616705,1368.88590215106,984.916642198081
"AFUN002645",2554.11971617501,1389.45907344469,1687.03439826158,2182.74560897061
"AFUN002646",59.2555774152601,314.822970889429,82.4258815588991,119.861753093762
"AFUN002647",549.646562920861,305.741539036849,390.560018227681,465.252857403417
"AFUN002648",1409.8740833286,998.957503783764,806.541102730536,1166.2864001689
"AFUN002649",59.2555774152601,22.7035796314492,36.9760964002538,65.4508257025146
"AFUN002650",63.3421689611402,21.1900076560192,43.1387791336294,57.5651840516092
"AFUN002651",466.893084116791,962.631776373445,282.713070393607,395.070646710359
"AFUN002652",958.305717508862,806.733862904161,674.04342396296,864.266324939228
"AFUN002653",4604.5670243203,8174.80223929713,5122.7300221185,6161.84038601745
"AFUN002654",1389.4411255992,1201.77614849138,1049.96707069887,1281.41676827212
"AFUN002655",72.5369999393702,102.922894329236,84.736887583915,54.410927391247
"AFUN002656",4.08659154588001,13.6221477788695,32.3540843502221,3.94282082545268
"AFUN002657",256.433619503971,243.685088044221,145.593379575999,165.598474669013
"AFUN002658",12.25977463764,0,4.62201205003173,3.94282082545268
"AFUN002659",340.208746194511,547.91305510564,359.746604560803,406.110545021626
"AFUN002660",86.8400703499502,77.1921707469272,88.5885642922748,87.5306223250496
"AFUN002661",43.9308591182101,46.9207312383283,15.4067068334391,58.3537482166997
"AFUN002662",1624.4201394873,1664.92917297294,1294.16337400888,1499.06047783711
"AFUN002663",104.20808441994,1260.80545553314,613.957267312548,297.288690239132
"AFUN002664",207.394520953411,1347.07905813265,801.919090680505,519.663784794664
"AFUN002665",4.08659154588001,37.8392993857486,46.9904558419892,7.09707748581483
"AFUN002667",1.02164788647,6.05428790171978,12.3253654667513,3.15425666036215
"AFUN002668",13.28142252411,6.05428790171978,16.947377516783,0.788564165090537
"AFUN002669",6.12988731882002,9.08143185257967,18.4880482001269,14.1941549716297
"AFUN002670",2689.99888507552,3466.07982373457,2427.32666160833,2756.03175699143
"AFUN002674",1549.83984377499,914.197473159687,855.842564597541,1112.66403694275
"AFUN002675",326.927323670401,184.655781002453,209.531212934772,198.718169602815
"AFUN002676",103.18643653347,647.808805484016,211.842218959787,264.16899530533
"AFUN002678",817.318309176002,1139.71969749875,614.72760265422,837.45514332615
"AFUN002679",553.733154466741,396.555857562646,422.143767236231,447.115881606334
"AFUN002680",2402.91582897745,2471.6630358771,2896.46088468655,2114.14052660773
"AFUN002681",204.329577294001,187.682924953313,254.210662751745,91.4734431505023
"AFUN002682",757.041083874272,1757.25706347417,1445.91943631826,1223.06302005542
"AFUN002683",4643.38964400616,5603.24345304166,5520.9933937629,3944.39795378287
"AFUN002684",20.4329577294001,39.3528713611786,130.18667274256,26.8111816130783
"AFUN002685",768.279210625442,655.376665361166,848.139211180822,485.755525695771
"AFUN002688",71.5153520529002,180.115065076163,45.4497851586453,137.998728890844
"AFUN002689",1098.27147795525,20306.0816223681,3541.23156566597,4004.32883032975
"AFUN002690",171.63684492696,314.822970889429,191.043164734645,125.381702249395
"AFUN002691",1112.57454836583,650.835949434876,578.521841595638,867.420581599591
"AFUN002692",82.7534788040702,121.085758034396,46.9904558419892,71.7593390232389
"AFUN002693",127.70598580875,166.492917297294,53.9234739170368,74.1250315185105
"AFUN002694",5734.50958675612,7981.0650264421,7556.2193664602,12166.7565031819
"AFUN002695",1251.51866092575,491.910892014732,757.239640863531,730.210416873837
"AFUN002696",280.953168779251,213.413648535622,248.047980018369,289.403048588227
"AFUN002697",254.390323731031,260.334379773951,173.32545187619,223.952222885712
"AFUN002698",375.966422220961,328.445118668298,161.000086409438,236.569249527161
"AFUN002699",18.38966195646,3.02714395085989,8.4736887583915,14.1941549716297
"AFUN002703",67.4287605070202,90.8143185257967,57.0048152837246,128.535958909758
"AFUN002704",71.5153520529002,19.6764356805893,10.7846947834074,17.3484116319918
"AFUN002706",1388.41947771273,1216.91186824568,1242.55090611686,1141.05234688601
"AFUN002707",304.451070168061,217.954364461912,257.292004118433,195.563912942453
"AFUN002708",7.15153520529002,37.8392993857486,10.7846947834074,7.88564165090537
"AFUN002709",2528.57851901326,2255.22224339062,4462.55263430563,3083.285885504
"AFUN002710",445.438478500921,581.211638565099,526.139038361945,413.207622507441
"AFUN002711",123.61939426287,161.952201371004,186.421152684613,93.8391356457739
"AFUN002712",88.8833661228902,69.6243108697775,83.1962169005711,67.0279540326956
"AFUN002713",1592.74905500673,510.073755719891,1566.09174961908,1267.22261330049
"AFUN002714",253.368675844561,178.601493100734,209.531212934772,254.706225324243
"AFUN002715",805.058534538362,812.78815080588,730.277903905013,951.796947264278
"AFUN002716",1347.55356225393,1595.30486210316,1502.15391626031,1704.08716076065
"AFUN002720",145.07399987874,525.209475474191,290.416423810327,358.008130951104
"AFUN002721",169.59354915402,74.1650267960673,117.861307275809,90.6848789854117
"AFUN002722",2195.52130802404,3982.20786735619,1776.39329789553,2349.13264780471
"AFUN002723",1471.1729565168,1894.99211323829,962.919177089943,1755.34383149154
"AFUN002724",2229.23568827755,2598.80308181322,2298.68065954911,2726.06631871799
"AFUN002725",1549.83984377499,2025.15930312527,1409.71367525968,1713.54993074174
"AFUN002726",582.339295287901,782.516711297282,584.684524329013,876.094787415586
"AFUN002728",199.221337861651,205.845788658472,131.727343425904,145.095806376659
"AFUN002729",470.979675662671,199.791500756753,461.430869661501,462.098600743055
"AFUN002731",241.108901206921,242.171516068791,211.842218959787,212.912324574445
"AFUN002732",276.866577233371,193.737212855033,208.7608775931,246.032019508248
"AFUN002733",195.13474631577,278.49724347911,165.62209845947,212.123760409354
"AFUN002734",1829.77136466777,1109.44825799015,1313.42175755068,1498.27191367202
"AFUN002735",71.5153520529002,52.9750191400481,71.6411867754918,90.6848789854117
"AFUN002736",663.049478319032,496.451607941022,695.612813529775,600.097329633899
"AFUN002737",276.866577233371,2273.38510709578,454.497851586453,641.102666218606
"AFUN002738",529.213605191461,626.618797827997,527.679709045289,450.270138266697
"AFUN002739",440.330239068571,258.820807798521,429.076785311279,465.252857403417
"AFUN002740",481.196154527371,497.965179916452,516.895014261881,415.573315002713
"AFUN002750",1265.82173133633,553.96734300736,542.316080537056,898.174584038122
"AFUN002751",737.629774031342,591.806642393108,678.665436012992,624.542818751705
"AFUN002752",490.390985505601,428.340869046674,526.139038361945,422.670392488528
"AFUN002753",622.183562860232,307.255111012279,794.215737263785,600.097329633899
"AFUN002759",101.14314076053,98.3821784029464,97.0622530506663,72.5479031883294
"AFUN002760",152.22553508403,89.3007465503668,102.45460044237,71.7593390232389
"AFUN002761",75.6019435987802,63.5700229680577,93.9809116839784,63.8736973723335
"AFUN002762",5960.29376966599,5510.91556254043,4906.26579110868,6857.35397962731
"AFUN002763",591.534126266131,1244.15616380341,914.38805056461,621.388562091343
"AFUN002764",181.85332379166,205.845788658472,206.449871568084,121.438881423943
"AFUN002765",149.16059142462,3010.49465913016,1341.15382985087,627.697075412067
"AFUN002766",504.694055916181,401.096573488935,389.789682886009,313.059973540943
"AFUN002767",1286.25468906573,1577.141998398,1060.75176548228,1268.01117746558
"AFUN002768",1850.20432239717,1772.39278322847,1862.67085616279,1932.77076863691
"AFUN002769",131.79257735463,516.128043621611,404.426054377776,194.775348777363
"AFUN002770",35.7576760264501,52.9750191400481,19.2583835417989,28.3883099432593
"AFUN002771",545.559971374981,578.184494614239,493.784954011723,529.12655477575
"AFUN002773",4632.15151725499,3083.1461139508,5052.62950602635,4348.93137047431
"AFUN002774",972.608787919442,815.81529475674,858.153570622557,854.803554958142
"AFUN002776",850.011041543042,2218.8965159803,1179.38340809976,1216.7545067347
"AFUN002777",169.59354915402,52.9750191400481,124.794325350857,82.7992373345064
"AFUN002778",13012.7291299684,19756.6549952871,14476.912076041,16693.1148108016
"AFUN002779",56.1906337558501,107.463610255526,100.913929759026,79.6449806741442
"AFUN002780",5.10823943235001,4.54071592628983,8.4736887583915,13.4055908065391
"AFUN002781",20.4329577294001,12.1085758034396,13.0957008084232,3.15425666036215
"AFUN002785",159.37707028932,337.526550520878,248.047980018369,186.101142961367
"AFUN002787",286.061408211601,313.309398913999,355.894927852443,394.282082545268
"AFUN002788",108.29467596582,856.681738093349,153.296732992719,178.215501310461
"AFUN002789",541.473379829101,694.729536722345,900.522014414515,727.844724378566
"AFUN002790",38.8226196858601,34.8121554348887,42.3684437919575,52.0452348959754
"AFUN002791",1.02164788647,4.54071592628983,16.947377516783,4.73138499054322
"AFUN002792",86.8400703499502,388.987997685496,113.239295225777,249.9748403337
"AFUN002794",464.849788343851,99.8957503783764,337.406879652316,239.723506187523
"AFUN002795",260.520211049851,210.386504584762,241.114961943322,255.494789489334
"AFUN002796",199.221337861651,448.017304727264,357.435598535787,431.344598304524
"AFUN002797",106.25138019288,124.112901985255,149.445056284359,104.879033957041
"AFUN002798",83.7751266905402,110.490754206386,150.985726967703,90.6848789854117
"AFUN002799",12.25977463764,6.05428790171978,16.947377516783,17.3484116319918
"AFUN002800",100.12149287406,75.6785987714972,107.846947834074,114.341803938128
"AFUN002801",113.40291539817,62.0564509926277,90.1292349756187,56.7766198865187
"AFUN002802",215.567704045171,63.5700229680577,261.143680826793,240.512070352614
"AFUN002803",1101.33642161466,812.78815080588,1080.78048436575,1555.04853355854
"AFUN002804",426.027168657991,266.38866767567,480.6892532033,383.242184234001
"AFUN002805",131.79257735463,31.7850114840288,52.3828032336929,63.085133207243
"AFUN002806",1625.44178737377,1210.85758034396,1454.39312507665,1293.24523074848
"AFUN002811",108.29467596582,63.5700229680577,84.736887583915,41.0053365847079
"AFUN002812",148.13894353815,119.572186058966,102.45460044237,96.993392306136
"AFUN002813",437.265295409161,1083.71753440784,1512.93861104372,812.221090043253
"AFUN002814",166.52860549461,220.981508412772,295.038435860359,116.707496433399
"AFUN002818",45.9741548911501,25.7307235823091,43.9091144753014,14.9827191367202
"AFUN002819",457.698253138561,469.207312383283,379.775323444274,481.024140705228
"AFUN002820",5.10823943235001,18.1628637051593,19.2583835417989,6.30851332072429
"AFUN002821",3.06494365941001,4.54071592628983,11.5550301250793,3.15425666036215
"AFUN002823",67.4287605070202,184.655781002453,189.502494051301,104.879033957041
"AFUN002824",14.30307041058,27.244295557739,33.894755033566,20.502668292354
"AFUN002825",1061.49215404233,1888.93782533657,1503.69458694366,1394.97000804516
"AFUN002826",314.667549032761,168.006489272724,171.014445851174,201.872426263177
"AFUN002827",241.108901206921,174.060777174444,140.201032184296,213.700888739535
"AFUN002828",347.360281399801,107.463610255526,342.79922704402,440.80736828561
"AFUN002829",21.4546056158701,4.54071592628983,8.4736887583915,8.67420581599591
"AFUN002830",11.23812675117,3.02714395085989,26.9617369585184,16.5598474669013
"AFUN002831",93.9916055552402,99.8957503783764,137.89002615928,63.085133207243
"AFUN002834",29.6277887076301,37.8392993857486,60.0861566504124,29.1768741083499
"AFUN002835",311.602605373351,125.626473960685,195.665176784676,218.432273730079
"AFUN002836",126.68433792228,139.248621739555,109.387618517418,212.123760409354
"AFUN002837",123.61939426287,74.1650267960673,132.497678767576,112.764675607947
"AFUN002838",2402.91582897745,2196.19293634885,2722.36509746869,2483.1885558701
"AFUN002844",244.173844866331,130.167189886975,139.430696842624,192.409656282091
"AFUN002845",234.979013888101,652.349521410306,436.780138727998,284.671663597684
"AFUN002846",505.715703802651,454.071592628983,358.976269219131,521.240913124845
"AFUN002847",9770.01873831263,83877.6181624013,27676.60815559,33428.812086518
"AFUN002848",2071.90191376117,2405.06586895818,2264.01556917387,2754.45462866125
"AFUN002849",2139.33067426819,4994.78751891882,5299.13681536137,5126.45563725358
"AFUN002851",492.434281278541,410.178005341515,437.55047406967,435.287419129976
"AFUN002852",123.61939426287,118.058614083536,138.660361500952,135.633036395572
"AFUN002853",709.023633210182,532.777335351341,641.689339612738,624.542818751705
"AFUN002854",554.754802353211,195.250784830463,541.545745195384,390.339261719816
"AFUN002855",156.31212662991,264.87509570024,181.028805292909,177.426937145371
"AFUN002856",1927.84956176889,1110.96182996558,1480.5845266935,1410.74129134697
"AFUN002857",303.429422281591,375.365849906626,210.301548276444,272.843201121326
"AFUN002858",776.452393717202,1065.55467070268,1349.62751860926,827.992373345064
"AFUN002859",276.866577233371,767.380991542982,942.890458206472,939.96848478792
"AFUN002860",85.8184224634802,105.950038280096,71.6411867754918,54.410927391247
"AFUN002863",56.1906337558501,184.655781002453,97.8325883923382,89.8963148203212
"AFUN002864",874.530590818322,448.017304727264,599.320895820781,615.868612935709
"AFUN002865",66.4071126205502,33.2985834594588,16.947377516783,74.913595683601
"AFUN002866",434.200351749751,331.472262619158,520.746690970241,394.282082545268
"AFUN002868",15665.948691131,6906.42892388684,10766.9770705489,13755.7132958393
"AFUN002869",93.9916055552402,161.952201371004,90.8995703172906,100.936213131589
"AFUN002870",638.529929043752,556.99448695822,473.756235128252,570.131891360458
"AFUN002871",95.0132534417102,77.1921707469272,80.8852108755552,73.3364673534199
"AFUN002872",98.0781971011203,69.6243108697775,78.5742048505393,89.1077506552307
"AFUN002873",20.4329577294001,18.1628637051593,11.5550301250793,21.2912324574445
"AFUN002874",5.10823943235001,18.1628637051593,52.3828032336929,11.8284624763581
"AFUN002875",683.482436048432,2013.05072732183,790.364060555425,1550.317148568
"AFUN002876",354.511816605091,566.075918810799,385.938006177649,456.578651587421
"AFUN002877",1101.33642161466,1375.83692566582,2301.7620009158,1322.42210485683
"AFUN002878",4.08659154588001,0,13.8660361500952,7.88564165090537
"AFUN002881",971.587140032972,3791.49779845201,1985.9245108303,2468.20583673338
"AFUN002883",0,1.51357197542994,14.6363714917671,1.57712833018107
"AFUN002884",8.17318309176002,1.51357197542994,10.7846947834074,0
"AFUN002885",171.63684492696,115.031470132676,170.244110509502,110.398983112675
"AFUN002886",763.170971193092,540.34519522849,882.033966214388,998.32223300462
"AFUN002891",77.6452393717202,99.8957503783764,30.8134136668782,29.9654382734404
"AFUN002894",507.758999575591,656.890237336596,704.856837629838,395.859210875449
"AFUN002896",31.6710844805701,33.2985834594588,27.7320723001904,25.2340532828972
"AFUN002902",120.55445060346,3323.80405804416,1150.11066511623,1289.30240992303
"AFUN002903",18.38966195646,49.9478751891882,27.7320723001904,42.582464914889
"AFUN002904",315.689196919231,681.107388943475,318.148496110517,249.9748403337
"AFUN002905",28.6061408211601,357.202986201467,99.3732590756821,80.4335448392348
"AFUN002907",1936.02274486065,1997.91500756753,2582.93440062606,2458.74306675229
"AFUN002908",858.184224634802,2589.72164996064,2066.03938636418,1111.87547277766
"AFUN002909",2.04329577294,12.1085758034396,41.5981084502855,1.57712833018107
"AFUN002910",1.02164788647,15.1357197542994,23.8803955918306,5.51994915563376
"AFUN002911",87.8617182364202,263.36152372481,335.866208968972,85.164929829778
"AFUN002912",139.96576044639,275.47009952825,207.220206909756,109.610418947585
"AFUN002913",30.6494365941001,36.3257274103187,40.8277731086136,8.67420581599591
"AFUN002915",95.0132534417102,1018.63393946435,667.110405887913,477.081319879775
"AFUN002916",805.058534538362,623.591653877137,623.201291412611,622.965690421524
"AFUN002917",164.48530972167,446.503732751834,459.119863636485,238.934942022433
"AFUN002918",560.884689672031,1083.71753440784,621.660620729267,867.420581599591
"AFUN002920",916.418154163592,888.466749577378,842.746863789118,958.894024750093
"AFUN002921",28.6061408211601,95.3550344520865,103.224935784042,31.5425666036215
"AFUN002923",0,15.1357197542994,13.0957008084232,9.46276998108644
"AFUN002924",118.51115483052,86.2736025995069,134.03834945092,145.095806376659
"AFUN002926",11.23812675117,4.54071592628983,40.8277731086136,3.94282082545268
"AFUN002927",23.4979013888101,0,20.7990542251428,6.30851332072429
"AFUN002928",1116.66113991171,858.195310068779,1596.13482794429,1291.6681024183
"AFUN002929",562.927985444971,582.725210540529,523.828032336929,525.972298115388
"AFUN002931",157.33377451638,323.904402742008,232.64127318493,261.014738644968
"AFUN002932",59.2555774152601,48.4343032137582,80.8852108755552,50.4681065657944
"AFUN002933",196.156394202241,292.119391257979,125.564660692529,231.049300371527
"AFUN002934",423.983872885051,313.309398913999,296.579106543702,403.744852526355
"AFUN002935",1574.35939305027,1377.35049764125,1684.72339223656,1965.10189940562
"AFUN002936",1758.25601261487,3674.95275634391,5222.10328119418,2629.07292641185
"AFUN002940",238.043957547511,105.950038280096,214.923560326475,186.889707126457
"AFUN002941",513.888886894411,219.467936437342,492.244283328379,432.921726634705
"AFUN002942",59.2555774152601,387.474425710066,328.162855552253,96.2048281410455
"AFUN002943",30.6494365941001,77.1921707469272,46.9904558419892,25.2340532828972
"AFUN002945",26.5628450482201,39.3528713611786,32.3540843502221,18.9255399621729
"AFUN002948",307.516013827471,183.142209027023,191.043164734645,190.043963786819
"AFUN002949",258.476915276911,31.7850114840288,123.253654667513,157.712833018107
"AFUN002950",1957.47735047652,561.53520288451,1397.38830979293,1641.7905917185
"AFUN002954",470.979675662671,560.02163090908,273.469046293544,475.504191549594
"AFUN002957",789.733816241312,1029.22894329236,879.722960189372,1449.38093543641
"AFUN002958",198.19968997518,95.3550344520865,170.244110509502,150.615755532293
"AFUN002959",386.182901085661,361.743702127757,340.488221019004,507.046758153215
"AFUN002960",119.53280271699,75.6785987714972,76.2631988255235,118.284624763581
"AFUN002961",204.329577294001,139.248621739555,107.846947834074,151.404319697383
"AFUN002962",816.296661289532,897.548181429957,581.603182962326,752.290213496372
"AFUN002963",143.0307041058,51.4614471646181,82.4258815588991,77.2792881788726
"AFUN002964",93.9916055552402,54.488591115478,57.7751506253966,99.3590848014076
"AFUN002965",176.74508435931,62.0564509926277,137.119690817608,119.073188928671
"AFUN002966",170.61519704049,139.248621739555,124.794325350857,183.735450466095
"AFUN002967",517.975478440291,809.76100685502,499.177301403426,631.63989623752
"AFUN002970",400.485971496241,101.409322353806,129.416337400888,241.300634517704
"AFUN002972",999.171632967663,909.656757233397,674.813759304632,965.202538070817
"AFUN002973",278.909873006311,1062.52752675182,543.086415878728,999.11079716971
"AFUN002974",209.437816726351,151.357197542994,97.8325883923382,196.352477107544
"AFUN002976",1650.98298453552,2965.08749986726,1046.11539399051,1716.7041874021
"AFUN002978",107.27302807935,243.685088044221,221.086243059851,193.986784612272
"AFUN002979",49.0390985505601,152.870769518424,64.7081687004442,64.662261537424
"AFUN002984",187.98321111048,119.572186058966,117.861307275809,102.51334146177
"AFUN002988",336.122154648631,195.250784830463,419.832761211215,216.855145399898
"AFUN002989",6487.46407908452,7832.73497284996,6766.62564124645,8450.25359311019
"AFUN002993",8.17318309176002,28.757867533169,25.4210662751745,9.46276998108644
"AFUN002995",10.2164788647,16.6492917297294,8.4736887583915,6.30851332072429
"AFUN002996",40.8659154588001,54.488591115478,33.124419691894,34.6968232639836
"AFUN002999",41.8875633452701,90.8143185257967,91.6699056589626,64.662261537424
"AFUN003001",37.8009717993901,27.244295557739,8.4736887583915,7.88564165090537
"AFUN003002",98.0781971011203,98.3821784029464,68.559845408804,72.5479031883294
"AFUN003015",7.15153520529002,24.2171516068791,107.076612492402,7.88564165090537
"AFUN003016",639.551576930222,661.430953262886,785.742048505394,452.635830761968
"AFUN003017",3856.72077142426,20125.966557292,6395.32400656057,4797.62438041083
"AFUN003018",5810.1115303549,32487.3088806283,11719.1115528554,10191.4032696301
"AFUN003019",152.22553508403,728.028120181804,459.890198978157,100.936213131589
"AFUN003020",592.555774152602,213.413648535622,375.923646735914,432.133162469614
"AFUN003022",1.02164788647,6.05428790171978,3.85167670835977,11.8284624763581
"AFUN003023",18.38966195646,87.7871745749368,37.7464317419258,30.7540024385309
"AFUN003024",184.91826745107,275.47009952825,104.765606467386,160.078525513379
"AFUN003027",75.6019435987802,461.639452506133,679.435771354664,182.158322135914
"AFUN003028",334.078858875691,157.411485444714,226.478590451555,259.437610314787
"AFUN003029",159.37707028932,84.7600306240769,158.689080384423,163.232782173741
"AFUN003030",2397.8075895451,2190.13864844713,2074.51307512257,2044.74688007976
"AFUN003033",1002.23657662707,1262.31902750857,864.316253355933,666.336719501504
"AFUN003034",285.039760325131,2489.82589958226,3984.94472246902,751.501649331282
"AFUN003037",7576.54072606154,11489.5248654887,12340.001838243,8562.22970455305
"AFUN003038",7583.69226126683,12352.2608914838,15344.3096707637,7707.42614959491
"AFUN003039",420.918929225641,758.299559690402,417.521755186199,406.899109186717
"AFUN003040",167.55025338108,155.897913469284,163.311092434454,187.678271291548
"AFUN003041",10351.3363857141,7867.54712828485,8452.11936882468,11121.9089844369
"AFUN003043",1554.94808320734,522.182331523331,1598.44583396931,1585.80253599707
"AFUN003045",1140.15904130052,970.199636250595,987.569908023446,954.95120392464
"AFUN003046",200.242985748121,193.737212855033,231.100602501586,198.718169602815
"AFUN003047",247.238788525741,204.332216683043,213.382889643131,356.431002620923
"AFUN003048",9.19483097823002,19.6764356805893,73.9521928005076,33.9082590988931
"AFUN003049",8324.38697895758,10684.30457456,8434.40165596623,10553.3542214067
"AFUN003050",4075.35341912884,4477.14590332178,3550.47558976604,5936.31103480156
"AFUN003051",6.12988731882002,9.08143185257967,4.62201205003173,4.73138499054322
"AFUN003052",692.677267026662,561.53520288451,849.679881864166,580.383225506635
"AFUN003053",2444.80339232272,3328.34477397045,4449.45693349721,3109.30850295199
"AFUN003054",99.0998449875902,99.8957503783764,56.2344799420527,60.7194407119713
"AFUN003055",851.032689429512,355.689414226037,776.49802440533,793.29555008108
"AFUN003056",1913.54649135831,2344.52298994098,2150.00593860642,2237.94510052694
"AFUN003057",448.503422160331,299.687251135129,389.019347544337,328.042692677663
"AFUN003059",276.866577233371,183.142209027023,337.406879652316,281.517406937322
"AFUN003061",1862.46409703481,1038.31037514494,1342.69450053422,1859.43430128349
"AFUN003065",988.955154102963,8415.46018339049,1989.77618753866,3931.78092714142
"AFUN003066",653.854647340802,449.530876702694,566.966811470558,492.064039016495
"AFUN003067",32.6927323670401,22.7035796314492,30.0430783252062,12.6170266414486
"AFUN003069",841.837858451282,2704.75312009331,1021.46466305701,2382.25234273851
"AFUN003077",2935.19437782832,8053.71648126274,5472.46226723756,6594.76211265216
"AFUN003078",150.18223931109,355.689414226037,181.799140634581,483.389833200499
"AFUN003085",168.57190126755,110.490754206386,100.143594417354,104.879033957041
"AFUN003087",217.610999818111,121.085758034396,152.526397651047,265.746123635511
"AFUN003088",363.706647583321,140.762193714985,355.124592510771,353.276745960561
"AFUN003089",279.931520892781,222.495080388202,161.000086409438,212.123760409354
"AFUN003090",51.0823943235001,78.7057427223571,65.4785040421161,48.8909782356133
"AFUN003096",392.312788404481,553.96734300736,341.258556360676,370.625157592552
"AFUN003097",5.10823943235001,9.08143185257967,15.4067068334391,6.30851332072429
"AFUN003098",1857.35585760246,2038.78145090414,1276.44566115043,957.316896419912
"AFUN003099",9.19483097823002,28.757867533169,6.93301807504759,42.582464914889
"AFUN003100",317.732492692171,493.424463990162,272.698710951872,283.094535267503
