"","Teso_resistant","Teso_resistant.1","teso1_susceptible","siaya_unexposed"
"AFUN002305",408.669688840384,408.669688840384,553.994818393708,455.141308448521
"AFUN002306",89.6511853011669,89.6511853011669,112.087323721518,150.962711218074
"AFUN002307",46.5720443122945,46.5720443122945,50.2460416682666,63.0888942403891
"AFUN002308",54.1400015130423,54.1400015130423,291.169369667391,150.962711218074
"AFUN002309",41.914839881065,41.914839881065,36.0740811977298,74.3547682118871
"AFUN002310",62.8722598215976,62.8722598215976,59.264561967699,60.8357194460895
"AFUN002313",239.263877654413,239.263877654413,73.4365224382358,401.065113385331
"AFUN002314",409.251839394288,409.251839394288,967.558392124825,500.204804334514
"AFUN002317",20.9574199405325,20.9574199405325,548.841378222604,42.8103210916926
"AFUN002319",1239.98067981484,1239.98067981484,1470.01880880749,1302.33503110517
"AFUN002320",384.219365576429,384.219365576429,240.923327999124,536.255601043307
"AFUN002325",1250.45938978511,1250.45938978511,2677.21216888867,1734.9445916107
"AFUN002326",409.833989948191,409.833989948191,470.251415613264,405.57146297393
"AFUN002327",95.4726908402037,95.4726908402037,112.087323721518,162.228585189572
"AFUN002329",730.59894514912,730.59894514912,417.428653859445,579.065922135
"AFUN002330",824.325184327612,824.325184327612,1097.68275644521,1347.39852699117
"AFUN002332",4329.45366938168,4329.45366938168,4075.0828153007,3523.96537828459
"AFUN002333",80.9189269926117,80.9189269926117,108.22224359319,207.292081075564
"AFUN002334",261.385598702753,261.385598702753,480.558295955473,387.546064619533
"AFUN002335",1442.56907257332,1442.56907257332,1025.53459404975,743.547682118872
"AFUN002337",62.2901092676939,62.2901092676939,350.43393163509,119.418264097879
"AFUN002338",730.59894514912,730.59894514912,754.978985066775,3267.10345173444
"AFUN002339",110.026454687796,110.026454687796,202.272526715842,227.570654224261
"AFUN002340",138.551831829076,138.551831829076,161.045005347008,202.785731486965
"AFUN002341",1286.55272412713,1286.55272412713,2150.27291139325,1086.03025085241
"AFUN002342",11.0608605241699,11.0608605241699,11.5952403849846,54.0761950631907
"AFUN002343",617.079587137902,617.079587137902,436.754054501086,567.800048163502
"AFUN002344",96.0548413941074,96.0548413941074,27.0555608982974,92.380166566284
"AFUN002345",79.7546258848043,79.7546258848043,64.4180021388033,69.8484186232879
"AFUN002346",1594.51036714218,1594.51036714218,490.865176297681,1198.68899056739
"AFUN002347",176.391617832815,176.391617832815,190.677286330858,178.000808749669
"AFUN002348",289.328825290129,289.328825290129,112.087323721518,180.253983543969
"AFUN002351",8.73225830855522,8.73225830855522,61.8412820532512,11.2658739714981
"AFUN002354",153.105595676668,153.105595676668,59.264561967699,4.50634958859922
"AFUN002359",29.1075276951841,29.1075276951841,306.629690180704,644.407991169689
"AFUN002360",32.6004310186061,32.6004310186061,85.0317628232203,121.671438892179
"AFUN002362",975.102177788666,975.102177788666,606.817580147527,815.649275536459
"AFUN002368",42.4969904349687,42.4969904349687,76.0132425237879,42.8103210916926
"AFUN002370",1655.05402474817,1655.05402474817,2009.84166673066,1367.67710013986
"AFUN002372",221.799361037302,221.799361037302,340.127051292881,322.203995584844
"AFUN002373",1081.05357859914,1081.05357859914,438.042414543862,849.446897450953
"AFUN002375",199.095489435059,199.095489435059,322.090010694016,198.279381898366
"AFUN002376",117.594411888544,117.594411888544,376.201132490611,117.16508930358
"AFUN002377",85.5761314238411,85.5761314238411,87.6084829087725,54.0761950631907
"AFUN002378",1292.95638022008,1292.95638022008,1440.38652782364,826.915149507957
"AFUN002379",57.6329048364644,57.6329048364644,211.291047015275,56.3293698574903
"AFUN002380",2537.59426446615,2537.59426446615,1996.9580663029,2174.31367649912
"AFUN002382",57.6329048364644,57.6329048364644,1167.25419875512,220.811129841362
"AFUN002383",770.18518281457,770.18518281457,421.293733987774,486.685755568716
"AFUN002384",96.0548413941074,96.0548413941074,252.518568384109,78.8611178004864
"AFUN002385",1875.68908467766,1875.68908467766,1174.98435901177,1351.90487657977
"AFUN002386",235.188823777087,235.188823777087,273.132329068526,139.696837246576
"AFUN002387",19.7931188327252,19.7931188327252,33.4973611121777,6.75952438289883
"AFUN002388",17.4645166171104,17.4645166171104,34.7857211549538,15.7722235600973
"AFUN002389",19.2109682788215,19.2109682788215,64.4180021388033,4.50634958859922
"AFUN002390",119.340863550255,119.340863550255,309.206410266256,256.861926550156
"AFUN002391",770.767333368474,770.767333368474,382.642932704492,561.040523780603
"AFUN002392",539.071412914809,539.071412914809,362.029172020074,322.203995584844
"AFUN002393",1904.79661237284,1904.79661237284,729.211784211253,1390.20884808286
"AFUN002394",65.2008620372123,65.2008620372123,118.529123935398,54.0761950631907
"AFUN002395",233.442372115376,233.442372115376,182.947126074201,94.6333413605836
"AFUN002397",303.882589137721,303.882589137721,124.970924149278,182.507158338268
"AFUN002399",188.616779464793,188.616779464793,382.642932704492,279.393674493152
"AFUN002400",101.29419637924,101.29419637924,699.579503227404,383.039715030934
"AFUN002401",15.1359144014957,15.1359144014957,70.8598023526836,90.1269917719844
"AFUN002403",82.083228100419,82.083228100419,99.2037232937571,45.0634958859922
"AFUN002406",137.969681275172,137.969681275172,171.351885689217,214.051605458463
"AFUN002407",2.32860221561472,2.32860221561472,237.058247870796,0
"AFUN002408",227.620866576339,227.620866576339,176.505325860321,238.836528195759
"AFUN002410",1708.6118757073,1708.6118757073,869.643028873844,813.396100742159
"AFUN002411",162.420004539127,162.420004539127,363.317532062851,123.924613686479
"AFUN002412",82.083228100419,82.083228100419,77.301602566564,114.91191450928
"AFUN002413",298.061083598685,298.061083598685,106.933883550413,189.266682721167
"AFUN002414",14.553763847592,14.553763847592,34.7857211549538,31.5444471201945
"AFUN002415",37.8397860037393,37.8397860037393,34.7857211549538,33.7976219144942
"AFUN002416",118.758712996351,118.758712996351,74.7248824810118,250.102402167257
"AFUN002417",8218.21936945827,8218.21936945827,12114.4494822233,9197.45951033101
"AFUN002418",165.912907862549,165.912907862549,137.854524577039,243.342877784358
"AFUN002419",135.641079059558,135.641079059558,66.9947222243554,157.722235600973
"AFUN002420",43.6612915427761,43.6612915427761,16.7486805560889,45.0634958859922
"AFUN002421",1968.83317330225,1968.83317330225,3286.60646912174,2169.80732691052
"AFUN002422",3261.78955352232,3261.78955352232,2664.3285684609,5202.5806000378
"AFUN002424",41.3326893271614,41.3326893271614,52.8227617538187,103.646040537782
"AFUN002425",886.033143041402,886.033143041402,564.301698735917,1137.8532711213
"AFUN002426",6252.29694892553,6252.29694892553,4947.30256426009,6031.74892434006
"AFUN002427",117.594411888544,117.594411888544,503.748776725442,484.432580774416
"AFUN002430",615.333135476191,615.333135476191,591.357259634214,428.103210916926
"AFUN002432",102.458497487048,102.458497487048,76.0132425237879,105.899215332082
"AFUN002435",150.776993461053,150.776993461053,69.5714423099076,101.392865743482
"AFUN002436",408.669688840384,408.669688840384,172.640245731993,504.711153923113
"AFUN002437",13.3894627397847,13.3894627397847,9.01852029943246,38.3039715030934
"AFUN002438",55.3043026208497,55.3043026208497,20.6137606844171,72.1015934175875
"AFUN002445",179.302370602334,179.302370602334,103.068803422085,130.684138069377
"AFUN002446",2496.84372569289,2496.84372569289,2513.5904434561,2875.0510375263
"AFUN002450",959.96626338717,959.96626338717,1781.8019391593,968.865161548833
"AFUN002451",872.643680301618,872.643680301618,615.836100446959,948.586588400136
"AFUN002452",76.8438731152859,76.8438731152859,100.492083336533,74.3547682118871
"AFUN002453",182.213123371852,182.213123371852,494.730256426009,173.49445916107
"AFUN002455",488.424314725188,488.424314725188,639.026581216929,635.39529199249
"AFUN002456",51.2292487435239,51.2292487435239,61.8412820532512,63.0888942403891
"AFUN002457",101.29419637924,101.29419637924,33.4973611121777,175.74763395537
"AFUN002459",759.706472844304,759.706472844304,874.796469044949,1077.01755167521
"AFUN002460",512.292487435239,512.292487435239,720.193263911821,705.243710615778
"AFUN002461",54.722152066946,54.722152066946,45.0926014971623,150.962711218074
"AFUN002465",257.892695379331,257.892695379331,88.8968429515485,277.140499698852
"AFUN002466",70.4402170223454,70.4402170223454,79.8783226521161,67.5952438289883
"AFUN002468",62.2901092676939,62.2901092676939,322.090010694016,67.5952438289883
"AFUN002469",358.604741204668,358.604741204668,140.431244662591,369.520666265136
"AFUN002470",293.403879167455,293.403879167455,434.177334415534,272.634150110253
"AFUN002473",1016.43486711583,1016.43486711583,1964.7490652335,1142.3596207099
"AFUN002474",565.850338394378,565.850338394378,1086.08751606022,401.065113385331
"AFUN002475",4624.02184965694,4624.02184965694,1999.53478638845,3514.95267910739
"AFUN002476",3015.53986922107,3015.53986922107,1440.38652782364,3021.50739915578
"AFUN002477",22.7038716022436,22.7038716022436,637.738221174153,22.5317479429961
"AFUN002478",593.211414427851,593.211414427851,849.029268189427,506.964328717412
"AFUN002479",174.063015617201,174.063015617201,655.775261773018,243.342877784358
"AFUN002480",550.132273438979,550.132273438979,6422.47481323869,862.965946216751
"AFUN002482",75.0974214535749,75.0974214535749,293.746089752943,159.975410395272
"AFUN002483",128.07312185881,128.07312185881,97.915363250981,83.3674673890856
"AFUN002484",3374.72676097964,3374.72676097964,1913.21466352246,2293.731940597
"AFUN002485",1912.9467201275,1912.9467201275,4029.99021380353,2036.87001404685
"AFUN002486",659.576577572871,659.576577572871,474.116495741592,619.623068432393
"AFUN002490",93.7262391784926,93.7262391784926,206.137606844171,56.3293698574903
"AFUN002498",112.937207457314,112.937207457314,47.6693215827144,105.899215332082
"AFUN002499",14.553763847592,14.553763847592,5.15344017110426,18.0253983543969
"AFUN002500",13.9716132936883,13.9716132936883,6.44180021388033,9.01269917719844
"AFUN002502",312.614847446277,312.614847446277,131.412724363159,378.533365442335
"AFUN002503",195.020435557733,195.020435557733,114.66404380707,236.583353401459
"AFUN002504",2576.59835157769,2576.59835157769,1140.19863785682,3127.40661448786
"AFUN002505",1423.9402548484,1423.9402548484,1725.11409727715,2095.45255869864
"AFUN002506",59.9615070520791,59.9615070520791,40321.8042587625,153.215886012374
"AFUN002507",19.7931188327252,19.7931188327252,34.7857211549538,36.0507967087938
"AFUN002511",18.6288177249178,18.6288177249178,39.939161326058,13.5190487657977
"AFUN002512",48.3184959740055,48.3184959740055,10.3068803422085,20.2785731486965
"AFUN002514",39.0040871115466,39.0040871115466,193.25400641641,446.128609271323
"AFUN002515",334.736568494617,334.736568494617,140.431244662591,272.634150110253
"AFUN002517",93.144088624589,93.144088624589,172.640245731993,164.481759983872
"AFUN002519",33.1825815725098,33.1825815725098,29.6322809838495,18.0253983543969
"AFUN002520",71.6045181301528,71.6045181301528,743.38374468179,736.788157735973
"AFUN002526",73.3509697918638,73.3509697918638,63.1296420960272,123.924613686479
"AFUN002527",1595.67466824999,1595.67466824999,1203.32827995285,917.042141279941
"AFUN002529",137.387530721269,137.387530721269,611.971020318631,171.24128436677
"AFUN002530",404.012484409155,404.012484409155,968.846752167601,497.951629540214
"AFUN002533",140.880434044691,140.880434044691,126.259284192054,121.671438892179
"AFUN002535",1171.28691445421,1171.28691445421,784.611266050624,813.396100742159
"AFUN002536",97.8012930558184,97.8012930558184,94.0502831226528,99.1396909491829
"AFUN002538",13.3894627397847,13.3894627397847,18.0370405988649,4.50634958859922
"AFUN002544",645.604964279182,645.604964279182,1654.25429492447,1493.85488862064
"AFUN002545",6.40365609294049,6.40365609294049,103.068803422085,54.0761950631907
"AFUN002546",0.582150553903681,0.582150553903681,104.357163464861,27.0380975315953
"AFUN002547",357.44044009686,357.44044009686,207.425966886947,628.635767609591
"AFUN002548",268.953555903501,268.953555903501,5961.24191792486,493.445279951615
"AFUN002549",2046.84134752534,2046.84134752534,1042.28327460584,1164.8913686529
"AFUN002550",888.943895810921,888.943895810921,577.185299163678,732.281808147373
"AFUN002551",157.762800107898,157.762800107898,409.698493602789,189.266682721167
"AFUN002552",816.175076572961,816.175076572961,466.386335484936,684.965137467082
"AFUN002553",108.862153579988,108.862153579988,104.357163464861,159.975410395272
"AFUN002557",24.4503232639546,24.4503232639546,37.3624412405059,0
"AFUN002559",254.399792055909,254.399792055909,394.238173089476,232.07700381286
"AFUN002560",125.744519643195,125.744519643195,149.449764962024,139.696837246576
"AFUN002562",44.8255926505834,44.8255926505834,63.1296420960272,101.392865743482
"AFUN002563",26.1967749256656,26.1967749256656,38.650801283282,42.8103210916926
"AFUN002564",1826.78843814975,1826.78843814975,907.00547011435,745.800856913171
"AFUN002565",580.986252795874,580.986252795874,5253.9322544408,646.661165963988
"AFUN002571",240.42817876222,240.42817876222,452.214375014399,232.07700381286
"AFUN002572",54.1400015130423,54.1400015130423,68.2830822671315,49.5698454745914
"AFUN002574",724.195289056179,724.195289056179,742.095384639014,678.205613084183
"AFUN002575",455.823883706582,455.823883706582,219.021207271931,567.800048163502
"AFUN002576",205.499145527999,205.499145527999,195.830726501962,198.279381898366
"AFUN002577",88.4868841933595,88.4868841933595,76.0132425237879,141.950012040875
"AFUN002579",310.868395784566,310.868395784566,265.40216881187,236.583353401459
"AFUN002580",18.6288177249178,18.6288177249178,28.3439209410734,2.25317479429961
"AFUN002581",114.101508565121,114.101508565121,63.1296420960272,110.405564920681
"AFUN002582",168.241510078164,168.241510078164,73.4365224382358,92.380166566284
"AFUN002584",70.4402170223454,70.4402170223454,113.375683764294,33.7976219144942
"AFUN002585",604.272274952021,604.272274952021,1455.84684833695,874.231820188249
"AFUN002586",78.5903247769969,78.5903247769969,95.3386431654289,130.684138069377
"AFUN002587",447.091625398027,447.091625398027,427.735534201654,333.469869556342
"AFUN002591",18.6288177249178,18.6288177249178,10.3068803422085,38.3039715030934
"AFUN002594",312.032696892373,312.032696892373,204.849246801394,383.039715030934
"AFUN002595",326.586460739965,326.586460739965,296.322809838495,241.089702990058
"AFUN002598",223.545812699014,223.545812699014,118.529123935398,274.887324904552
"AFUN002599",122.251616319773,122.251616319773,68.2830822671315,105.899215332082
"AFUN002600",91.9797875167816,91.9797875167816,54.1111217965948,139.696837246576
"AFUN002601",234.02452266928,234.02452266928,122.394204063726,132.937312863677
"AFUN002602",167.65935952426,167.65935952426,112.087323721518,241.089702990058
"AFUN002603",48.9006465279092,48.9006465279092,124.970924149278,81.114292594786
"AFUN002606",1081.63572915304,1081.63572915304,2133.52423083716,1264.03105960208
"AFUN002608",66.3651631450196,66.3651631450196,23.1904807699692,40.557146297393
"AFUN002609",725.359590163987,725.359590163987,537.246137837619,626.382592815292
"AFUN002611",144.955487922017,144.955487922017,45.0926014971623,132.937312863677
"AFUN002614",212.484952174844,212.484952174844,41.2275213688341,56.3293698574903
"AFUN002615",32.0182804647025,32.0182804647025,3.8650801283282,24.7849227372957
"AFUN002616",176.973768386719,176.973768386719,77.301602566564,114.91191450928
"AFUN002617",324.25785852435,324.25785852435,237.058247870796,241.089702990058
"AFUN002622",757.960021182593,757.960021182593,1106.70127674464,545.268300220506
"AFUN002624",1170.7047639003,1170.7047639003,581.050379292006,1027.44770620062
"AFUN002625",75.0974214535749,75.0974214535749,45.0926014971623,49.5698454745914
"AFUN002626",29.1075276951841,29.1075276951841,248.653488255781,74.3547682118871
"AFUN002627",5.23935498513313,5.23935498513313,300.187889966823,22.5317479429961
"AFUN002628",20.3752693866288,20.3752693866288,1656.83101501002,295.165898053249
"AFUN002629",779.499591677029,779.499591677029,404.545053431685,484.432580774416
"AFUN002630",257.892695379331,257.892695379331,92.7619230798767,205.038906281265
"AFUN002631",136.223229613461,136.223229613461,378.777852576163,308.684946819047
"AFUN002634",1047.87099702663,1047.87099702663,546.264658137052,768.332604856167
"AFUN002635",652.008620372123,652.008620372123,606.817580147527,831.421499096556
"AFUN002636",105.369250256566,105.369250256566,51.5344017110426,110.405564920681
"AFUN002639",1677.1757457965,1677.1757457965,785.8996260934,1728.1850672278
"AFUN002640",153.105595676668,153.105595676668,65.7063621815794,103.646040537782
"AFUN002641",755.049268413074,755.049268413074,832.280587633339,653.420690346887
"AFUN002645",1600.33187268122,1600.33187268122,907.00547011435,1405.98107164296
"AFUN002646",26.1967749256656,26.1967749256656,100.492083336533,56.3293698574903
"AFUN002647",412.162592163806,412.162592163806,181.658766031425,511.470678306012
"AFUN002648",853.432712022796,853.432712022796,410.986853645565,1122.08104756121
"AFUN002649",26.7789254795693,26.7789254795693,41.2275213688341,49.5698454745914
"AFUN002650",51.2292487435239,51.2292487435239,61.8412820532512,31.5444471201945
"AFUN002651",249.160437070775,249.160437070775,161.045005347008,421.343686534027
"AFUN002652",703.237869115647,703.237869115647,282.150849367958,721.015934175875
"AFUN002653",3247.81794022864,3247.81794022864,5670.07254825747,4900.65517760165
"AFUN002654",1049.03529813443,1049.03529813443,775.592745751192,1086.03025085241
"AFUN002655",43.6612915427761,43.6612915427761,97.915363250981,22.5317479429961
"AFUN002657",211.90280162094,211.90280162094,182.947126074201,171.24128436677
"AFUN002659",268.371405349597,268.371405349597,167.486805560889,317.697645996245
"AFUN002660",55.3043026208497,55.3043026208497,110.798963678742,65.3420690346887
"AFUN002661",142.044735152498,142.044735152498,11.5952403849846,49.5698454745914
"AFUN002662",858.67206700793,858.67206700793,838.722387847219,1469.06996588335
"AFUN002663",46.5720443122945,46.5720443122945,684.119182714091,139.696837246576
"AFUN002664",67.529464252827,67.529464252827,622.27790066084,207.292081075564
"AFUN002668",12.807312185881,12.807312185881,23.1904807699692,9.01269917719844
"AFUN002669",16.3002155093031,16.3002155093031,19.325400641641,4.50634958859922
"AFUN002670",2617.93104090485,2617.93104090485,2608.92908662153,2041.37636363545
"AFUN002674",941.919596216156,941.919596216156,325.955090822345,1252.76518563058
"AFUN002675",274.192910888634,274.192910888634,189.388926288082,259.115101344455
"AFUN002676",65.2008620372123,65.2008620372123,264.113808769094,146.456361629475
"AFUN002678",505.888831342299,505.888831342299,630.008060917496,538.508775837607
"AFUN002679",383.637215022526,383.637215022526,425.158814116102,396.558763796731
"AFUN002680",1833.19209424269,1833.19209424269,1620.75693381229,2048.13588801835
"AFUN002681",69.8580664684417,69.8580664684417,302.764610052375,137.443662452276
"AFUN002682",575.164747256837,575.164747256837,1777.93685903097,950.839763194436
"AFUN002683",3452.15278464883,3452.15278464883,4049.31561444518,3661.40904073687
"AFUN002684",9.3144088624589,9.3144088624589,74.7248824810118,4.50634958859922
"AFUN002685",858.089916454026,858.089916454026,515.344017110426,707.496885410078
"AFUN002688",37.2576354498356,37.2576354498356,51.5344017110426,83.3674673890856
"AFUN002689",723.613138502276,723.613138502276,2559.97140499604,2212.61764800222
"AFUN002690",91.9797875167816,91.9797875167816,88.8968429515485,67.5952438289883
"AFUN002691",989.655941636258,989.655941636258,595.222339762542,964.358811960233
"AFUN002692",53.5578509591387,53.5578509591387,47.6693215827144,137.443662452276
"AFUN002693",65.2008620372123,65.2008620372123,41.2275213688341,105.899215332082
"AFUN002694",3991.22419756364,3991.22419756364,5451.05134098553,5405.36633152477
"AFUN002695",797.546258848043,797.546258848043,374.912772447835,1038.71358017212
"AFUN002696",173.480865063297,173.480865063297,286.015929496287,229.82382901856
"AFUN002697",169.405811185971,169.405811185971,216.444487186379,281.646849287451
"AFUN002698",210.156349959229,210.156349959229,96.6270032082049,261.368276138755
"AFUN002703",129.237422966617,129.237422966617,161.045005347008,76.6079430061868
"AFUN002704",32.0182804647025,32.0182804647025,11.5952403849846,15.7722235600973
"AFUN002706",1369.21810278146,1369.21810278146,1111.85471691574,624.129418020992
"AFUN002707",254.399792055909,254.399792055909,162.333365389784,270.380975315953
"AFUN002708",12.807312185881,12.807312185881,5.15344017110426,20.2785731486965
"AFUN002709",2655.77082690859,2655.77082690859,2248.18827464423,1757.4763395537
"AFUN002710",196.766887219444,196.766887219444,445.772574800519,383.039715030934
"AFUN002711",64.6187114833086,64.6187114833086,68.2830822671315,78.8611178004864
"AFUN002712",51.2292487435239,51.2292487435239,61.8412820532512,78.8611178004864
"AFUN002713",2039.27339032459,2039.27339032459,740.807024596238,948.586588400136
"AFUN002714",155.434197892283,155.434197892283,115.952403849846,141.950012040875
"AFUN002715",665.398083111907,665.398083111907,664.79378207245,660.180214729786
"AFUN002716",1081.63572915304,1081.63572915304,751.113904938446,1446.53821794035
"AFUN002720",92.5619380706853,92.5619380706853,359.452451934522,299.672247641848
"AFUN002721",103.622798594855,103.622798594855,52.8227617538187,123.924613686479
"AFUN002722",1234.1591742758,1234.1591742758,1459.71192846528,2063.90811157844
"AFUN002723",941.919596216156,941.919596216156,380.066212618939,1185.1699418016
"AFUN002724",1544.44541950647,1544.44541950647,2182.48191246266,1721.4255428449
"AFUN002725",1093.27874023111,1093.27874023111,998.479033151451,1158.13184427
"AFUN002726",396.444527208407,396.444527208407,756.267345109551,450.634958859922
"AFUN002728",150.19484290715,150.19484290715,79.8783226521161,164.481759983872
"AFUN002729",583.314855011488,583.314855011488,499.883696597114,250.102402167257
"AFUN002731",171.152262847682,171.152262847682,264.113808769094,216.304780252763
"AFUN002732",280.596566981574,280.596566981574,184.235486116977,196.026207104066
"AFUN002733",108.280003026085,108.280003026085,211.291047015275,128.430963275078
"AFUN002734",1432.67251315696,1432.67251315696,530.804337623739,1031.95405578922
"AFUN002735",65.2008620372123,65.2008620372123,78.58996260934,51.823020268891
"AFUN002736",673.548190866559,673.548190866559,410.986853645565,678.205613084183
"AFUN002737",170.570112293779,170.570112293779,261.537088683541,574.559572546401
"AFUN002738",460.481088137812,460.481088137812,407.121773517237,443.875434477023
"AFUN002739",502.395928018877,502.395928018877,173.928605774769,344.73574352784
"AFUN002740",422.059151580169,422.059151580169,515.344017110426,452.888133654222
"AFUN002750",1012.9419637924,1012.9419637924,287.304289539063,739.041332530272
"AFUN002751",365.008397297608,365.008397297608,897.986949814918,522.73655227751
"AFUN002752",398.773129424021,398.773129424021,389.084732918372,236.583353401459
"AFUN002753",519.278294082083,519.278294082083,260.248728640765,443.875434477023
"AFUN002759",82.6653786543227,82.6653786543227,78.58996260934,38.3039715030934
"AFUN002760",105.369250256566,105.369250256566,65.7063621815794,153.215886012374
"AFUN002761",36.6754848959319,36.6754848959319,61.8412820532512,67.5952438289883
"AFUN002762",4247.37044128126,4247.37044128126,2267.51367528588,4776.73056391517
"AFUN002763",422.641302134072,422.641302134072,546.264658137052,326.710345173444
"AFUN002764",117.594411888544,117.594411888544,194.542366459186,69.8484186232879
"AFUN002765",43.0791409888724,43.0791409888724,1869.41042206807,211.798430664163
"AFUN002766",214.231403836555,214.231403836555,456.079455142727,304.178597230447
"AFUN002767",625.811845446457,625.811845446457,671.23558228633,1541.17155930093
"AFUN002768",1587.52456049534,1587.52456049534,1091.24095623133,1755.2231647594
"AFUN002769",58.2150553903681,58.2150553903681,278.28576923963,135.190487657977
"AFUN002770",24.4503232639546,24.4503232639546,37.3624412405059,27.0380975315953
"AFUN002771",529.174853498446,529.174853498446,492.153536340457,493.445279951615
"AFUN002773",4635.66486073501,4635.66486073501,4712.82103647485,3046.29232189307
"AFUN002774",806.278517156598,806.278517156598,590.068899591438,585.825446517899
"AFUN002776",570.507542825607,570.507542825607,724.058344040149,723.269108970175
"AFUN002777",89.0690347472632,89.0690347472632,92.7619230798767,99.1396909491829
"AFUN002778",11439.2583842073,11439.2583842073,18668.3370198252,12870.1344250394
"AFUN002779",70.4402170223454,70.4402170223454,91.4735630371007,78.8611178004864
"AFUN002785",80.9189269926117,80.9189269926117,224.174647443035,121.671438892179
"AFUN002787",282.343018643285,282.343018643285,399.39161326058,268.127800521654
"AFUN002788",68.6937653606344,68.6937653606344,127.547644234831,157.722235600973
"AFUN002789",500.649476357166,500.649476357166,593.933979719766,367.267491470837
"AFUN002790",47.7363454201018,47.7363454201018,57.976201924923,27.0380975315953
"AFUN002791",7.56795720074785,7.56795720074785,37.3624412405059,6.75952438289883
"AFUN002792",45.4077432044871,45.4077432044871,113.375683764294,139.696837246576
"AFUN002794",377.815709483489,377.815709483489,324.666730779569,223.064304635661
"AFUN002795",179.884521156237,179.884521156237,288.592649581839,216.304780252763
"AFUN002796",144.955487922017,144.955487922017,273.132329068526,272.634150110253
"AFUN002797",87.3225830855522,87.3225830855522,141.719604705367,144.203186835175
"AFUN002798",128.655272412714,128.655272412714,164.910085475336,108.152390126381
"AFUN002800",118.176562442447,118.176562442447,87.6084829087725,94.6333413605836
"AFUN002801",52.975700405235,52.975700405235,68.2830822671315,56.3293698574903
"AFUN002802",256.14624371762,256.14624371762,212.579407058051,171.24128436677
"AFUN002803",1154.9866989449,1154.9866989449,530.804337623739,772.838954444766
"AFUN002804",375.487107267874,375.487107267874,422.58209403055,288.40637367035
"AFUN002805",58.7972059442718,58.7972059442718,24.4788408127453,96.8865161548833
"AFUN002806",1294.70283188179,1294.70283188179,1377.25688572761,1158.13184427
"AFUN002811",149.030541799342,149.030541799342,127.547644234831,92.380166566284
"AFUN002812",107.115701918277,107.115701918277,48.9576816254905,184.760333132568
"AFUN002813",247.996135962968,247.996135962968,1980.20938574681,534.002426249008
"AFUN002814",98.9655941636258,98.9655941636258,280.862489325182,168.988109572471
"AFUN002818",69.275915914538,69.275915914538,78.58996260934,38.3039715030934
"AFUN002819",349.290332342209,349.290332342209,139.142884619815,401.065113385331
"AFUN002820",12.2251616319773,12.2251616319773,15.4603205133128,4.50634958859922
"AFUN002823",66.3651631450196,66.3651631450196,63.1296420960272,146.456361629475
"AFUN002824",14.553763847592,14.553763847592,37.3624412405059,4.50634958859922
"AFUN002825",959.384112833266,959.384112833266,1015.22771370754,869.72547059965
"AFUN002826",229.949468791954,229.949468791954,74.7248824810118,229.82382901856
"AFUN002827",175.227316725008,175.227316725008,100.492083336533,205.038906281265
"AFUN002828",373.158505052259,373.158505052259,190.677286330858,252.355576961556
"AFUN002829",19.7931188327252,19.7931188327252,20.6137606844171,22.5317479429961
"AFUN002830",26.7789254795693,26.7789254795693,20.6137606844171,2.25317479429961
"AFUN002831",124.580218535388,124.580218535388,141.719604705367,96.8865161548833
"AFUN002834",23.8681727100509,23.8681727100509,32.2090010694016,27.0380975315953
"AFUN002835",256.14624371762,256.14624371762,144.296324790919,155.469060806673
"AFUN002836",159.509251769609,159.509251769609,42.5158814116102,85.6206421833852
"AFUN002837",122.833766873677,122.833766873677,141.719604705367,128.430963275078
"AFUN002838",2032.28758367775,2032.28758367775,2919.42385693057,1798.03348585109
"AFUN002844",138.551831829076,138.551831829076,173.928605774769,164.481759983872
"AFUN002845",137.387530721269,137.387530721269,252.518568384109,128.430963275078
"AFUN002846",546.057219561653,546.057219561653,161.045005347008,552.027824603405
"AFUN002847",7074.87568159143,7074.87568159143,34704.5544722589,15231.4616094654
"AFUN002848",1709.19402626121,1709.19402626121,2212.1141934465,1574.96918121543
"AFUN002849",980.341532773799,980.341532773799,7182.60723847657,2557.35339153006
"AFUN002851",373.740655606163,373.740655606163,470.251415613264,356.001617499338
"AFUN002852",147.284090137631,147.284090137631,188.100566245306,63.0888942403891
"AFUN002853",613.58668381448,613.58668381448,587.492179505886,761.573080473268
"AFUN002854",543.728617346038,543.728617346038,391.661453003924,371.773841059436
"AFUN002855",95.4726908402037,95.4726908402037,85.0317628232203,105.899215332082
"AFUN002856",1471.67660026851,1471.67660026851,778.169465836744,1396.96837246576
"AFUN002857",150.19484290715,150.19484290715,211.291047015275,182.507158338268
"AFUN002858",556.535929531919,556.535929531919,1892.60090283804,716.509584587276
"AFUN002859",194.438285003829,194.438285003829,840.010747889995,337.976219144942
"AFUN002860",42.4969904349687,42.4969904349687,106.933883550413,40.557146297393
"AFUN002863",48.3184959740055,48.3184959740055,38.650801283282,40.557146297393
"AFUN002864",986.745188866739,986.745188866739,282.150849367958,745.800856913171
"AFUN002865",22.1217210483399,22.1217210483399,11.5952403849846,31.5444471201945
"AFUN002866",562.357435070956,562.357435070956,387.796372875596,295.165898053249
"AFUN002868",12975.5536959591,12975.5536959591,3652.50072127015,10490.781842259
"AFUN002869",49.4827970818129,49.4827970818129,108.22224359319,81.114292594786
